WAVE FLUX
92.1977 0.0
92.5055 0.0
92.8142 0.0
93.124 0.0
93.4349 0.0
93.7467 0.0
94.0596 0.0
94.3736 0.0
94.6886 0.0
95.0046 0.0
95.3217 0.0
95.6399 0.0
95.9591 0.0
96.2794 0.0
96.6008 0.0
96.9232 0.0
97.2467 0.0
97.5713 0.0
97.897 0.0
98.2237 0.0
98.5516 0.0
98.8805 0.0
99.2106 0.0
99.5417 0.0
99.874 2.9195160154114876e+30
100.207 2.828263673959462e+30
100.542 2.68808735143725e+30
100.877 2.554712248038392e+30
101.214 2.4268527195730554e+30
101.552 2.3068165767967706e+30
101.891 2.185230643302131e+30
102.231 1.803770420936658e+30
102.572 1.3855674735797257e+30
102.915 1.0650573701271937e+30
103.258 8.185915270370013e+29
103.603 6.29075018122712e+29
103.948 4.917456825371699e+29
104.295 4.5944935618316576e+29
104.644 4.531635746815222e+29
104.993 4.4691958144660264e+29
105.343 4.408252042336122e+29
105.695 4.347629629059054e+29
106.048 4.33650813509587e+29
106.402 4.503512208710671e+29
106.757 4.6959900136742234e+29
107.113 4.895991852166146e+29
107.471 5.105593895312773e+29
107.829 5.323689276419107e+29
108.189 5.62234078447979e+29
108.55 6.008423084127191e+29
108.913 6.421188784049469e+29
109.276 6.861558673328881e+29
109.641 7.332365460893074e+29
110.007 7.947471459209752e+29
110.374 9.26232268620757e+29
110.742 1.092983964920115e+30
111.112 1.2897325562572279e+30
111.483 1.5212816552062355e+30
111.855 1.7946904742414527e+30
112.228 2.1169225175642394e+30
112.603 2.4979797303176248e+30
112.979 2.946716646574106e+30
113.356 3.4770750314883e+30
113.734 4.102807735491566e+30
114.114 4.926693675435625e+30
114.495 6.087447139661234e+30
114.877 7.544571469588805e+30
115.26 9.350568893445098e+30
115.645 1.1592972981309337e+31
116.031 1.4361351754296092e+31
116.418 1.7802999183619537e+31
116.807 2.2063036243150573e+31
117.197 2.7335437679331457e+31
117.588 3.3881937789263223e+31
117.981 4.20908839835639e+31
118.374 5.215628610940763e+31
118.769 6.480651898666231e+31
119.166 8.050223063416851e+31
119.564 1.0004518582029976e+32
119.963 1.2429500308923358e+32
120.363 1.5438503374938782e+32
120.765 1.9182403498284434e+32
121.168 2.3126081834412163e+32
121.572 2.6692684836013073e+32
121.978 3.0817731816438368e+32
122.385 3.559252428390408e+32
122.794 4.1096954996510656e+32
123.204 4.745845289150493e+32
123.615 5.479288661308715e+32
124.027 6.328138692021562e+32
124.441 7.306397659074384e+32
124.857 8.603390758916053e+32
125.274 2.3304041029300334e+33
125.692 1.0166912016750016e+34
126.111 4.438293365431331e+34
126.532 1.936579700893454e+35
126.954 7.921140365854736e+35
127.378 1.0534422720676661e+36
127.803 1.1296344138447711e+36
128.23 1.0261235948810849e+36
128.658 8.091468288350852e+35
129.087 6.378264321794193e+35
129.518 5.02838876657561e+35
129.951 3.964467741783989e+35
130.384 3.124707712961122e+35
130.82 2.4724232142380984e+35
131.256 2.532786046024277e+35
131.694 3.141288714505903e+35
132.134 3.8962813995286684e+35
132.575 4.7936275739864566e+35
133.017 5.909352898097175e+35
133.461 7.2838036579685e+35
133.907 8.9506070147453e+35
134.354 1.0190194901555013e+36
134.802 1.1316048095677693e+36
135.252 1.2565606707080618e+36
135.704 1.395503955994489e+36
136.157 1.549170444835343e+36
136.611 1.720878061286786e+36
137.067 1.811927349455261e+36
137.524 1.583720326810448e+36
137.983 1.362155226189284e+36
138.444 1.1719840082935272e+36
138.906 1.0077939073655516e+36
139.37 8.667745057402359e+35
139.835 7.48960641158552e+35
140.302 7.93317137321863e+35
140.77 9.473349002475792e+35
141.24 1.1320127461237757e+36
141.711 1.353064635955876e+36
142.184 1.6159438250555503e+36
142.659 1.9301854570604586e+36
143.135 2.095043845034697e+36
143.613 1.8390196337091336e+36
144.092 1.6035874816201815e+36
144.573 1.3983683486216507e+36
145.056 1.2189878240227295e+36
145.54 1.0627621131156706e+36
146.026 9.270246847976982e+35
146.513 8.081876853626162e+35
147.002 7.262222781984693e+35
147.493 7.786481277357175e+35
147.985 8.59531588171217e+35
148.479 9.491988093210898e+35
148.974 1.0478043296941406e+36
149.472 1.156826603388531e+36
149.971 1.2769620476477212e+36
150.471 1.409671877958406e+36
150.973 1.5556026935430998e+36
151.477 1.7028893813815667e+36
151.983 1.8632014804174748e+36
152.49 2.037969703945895e+36
152.999 2.2293546007493323e+36
153.51 2.437954905239952e+36
154.022 2.6674531393576244e+36
154.536 2.917618252965731e+36
155.052 3.170666894880328e+36
155.57 3.35271560534211e+36
156.089 3.535050884042605e+36
156.61 3.727473682982125e+36
157.133 3.929876314208888e+36
157.657 4.143680451763999e+36
158.183 4.369489828176408e+36
158.711 4.60717654353259e+36
159.241 4.457969570434737e+36
159.773 3.886437832825336e+36
160.306 3.3888646203219154e+36
160.841 2.9556694373982105e+36
161.378 2.5774214332853553e+36
161.916 2.2536018433372885e+36
162.457 2.0179152106878246e+36
162.999 1.8208383170625235e+36
163.543 1.6431522017458435e+36
164.089 1.4825052098385648e+36
164.637 1.3372949458866905e+36
165.186 1.2066633899197117e+36
165.738 1.0897402879973709e+36
166.291 1.1630347660012269e+36
166.846 1.445940715766535e+36
167.403 1.7984052714101594e+36
167.962 2.2359416301502833e+36
168.522 2.780192936315326e+36
169.085 3.457365758733265e+36
169.649 4.298962312629413e+36
170.215 4.9366214731155646e+36
170.783 5.004806884259761e+36
171.353 5.0662605322401883e+36
171.925 5.1279359112197464e+36
172.499 5.1912018223827793e+36
173.075 5.2765689817807857e+36
173.653 5.447241767828451e+36
174.232 5.631024612967014e+36
174.814 5.820942582425553e+36
175.397 6.017668700780586e+36
175.983 6.221061249589361e+36
176.57 6.431787079459931e+36
177.159 6.406392237965556e+36
177.751 5.856687878226528e+36
178.344 5.33716614611583e+36
178.939 4.864717108973561e+36
179.537 4.4329268654378195e+36
180.136 4.2347525835249777e+36
180.737 4.5777995204981873e+36
181.34 4.9825224110338306e+36
181.946 5.370153424299709e+36
182.553 5.3062351372626974e+36
183.162 5.1379330508309394e+36
183.774 4.974532012332409e+36
184.387 4.816685744852073e+36
185.002 4.6643163785325877e+36
185.62 4.5160739754980556e+36
186.24 4.470515647851955e+36
186.861 4.5760818746650434e+36
187.485 4.68655913438073e+36
188.111 4.8000300119156135e+36
188.739 4.9152061131503193e+36
189.368 5.033969643402696e+36
190.001 5.155578351737019e+36
190.635 5.279458073440374e+36
191.271 5.1876000394220965e+36
191.909 4.8222899733586975e+36
192.55 4.481474207537189e+36
193.193 4.16494636778909e+36
193.838 3.900580232503969e+36
194.485 4.307786803998332e+36
195.134 5.0927930811564724e+36
195.785 6.020134707753383e+36
196.438 7.114293218132573e+36
197.094 8.412593215252091e+36
197.752 9.941741366881773e+36
198.412 1.035038288362238e+37
199.074 9.982806910086739e+36
199.739 9.623452474593172e+36
200.405 9.278256124391058e+36
201.074 8.941103276829664e+36
201.745 8.623712570990145e+36
202.419 8.513085116331657e+36
203.094 8.537274405842807e+36
203.772 8.555365326477179e+36
204.453 8.573210461248186e+36
205.135 8.562027977215373e+36
205.82 8.452972950317786e+36
206.507 8.338825508442351e+36
207.196 8.225355633841397e+36
207.887 8.112559864478776e+36
208.581 8.006074455847995e+36
209.278 7.894522896399662e+36
209.976 7.862639662732381e+36
210.677 8.370527539556177e+36
211.38 9.026240567379899e+36
212.086 9.727727732297048e+36
212.794 1.0491249937597589e+37
213.504 1.1305074300803107e+37
214.216 1.2190792677894558e+37
214.931 1.3142094368136238e+37
215.649 1.4169271261867302e+37
216.369 1.4647595172462031e+37
217.091 1.4560691883286744e+37
217.815 1.4468794465523196e+37
218.542 1.438272784303292e+37
219.272 1.429163510683276e+37
220.004 1.4168718280912e+37
220.738 1.384797141969781e+37
221.475 1.3502429842440815e+37
222.214 1.316439162410441e+37
222.956 1.2993092964435734e+37
223.7 1.4056390009668905e+37
224.447 1.5502910643799265e+37
225.196 1.709745835671903e+37
225.947 1.8859485336025356e+37
226.702 2.0771424504212502e+37
227.458 1.8567583258061924e+37
228.188 1.4579216813992377e+37
228.889 1.1559352411527122e+37
229.593 9.166510542617257e+36
230.298 8.634472030627453e+36
231.006 1.0212717793218901e+37
231.717 1.2108279040314495e+37
232.429 1.4359057425574237e+37
233.143 1.7022655285310078e+37
233.86 2.0272387642206825e+37
234.579 2.517319852883598e+37
235.3 3.1785327095680117e+37
236.024 4.013289518390632e+37
236.774 5.107013293440159e+37
237.552 6.551065343820362e+37
238.332 8.408010755124266e+37
239.114 1.0787681809661316e+38
239.9 1.3452763766241261e+38
240.688 1.2286816195287016e+38
241.478 1.0338756184319114e+38
242.271 8.696605573068138e+37
243.067 7.318451332479984e+37
243.865 6.158075892714715e+37
244.666 5.179471087898775e+37
245.47 4.359181899491035e+37
246.276 4.209782984276353e+37
247.085 5.167109166151363e+37
247.896 6.387591663618556e+37
248.71 7.895261810952265e+37
249.527 9.75844957681401e+37
250.352 1.2077443289040701e+38
251.187 1.4970000949079182e+38
252.024 1.8073515546716298e+38
252.863 1.8837880492331118e+38
253.706 1.922809729901214e+38
254.551 1.9629533344699188e+38
255.399 2.003271496129862e+38
256.25 2.0451476066100384e+38
257.104 2.0544769949582254e+38
257.961 1.9429734424999744e+38
258.82 1.826245472265082e+38
259.683 1.715736256634287e+38
260.548 1.5291268022644128e+38
261.416 1.3197254043356093e+38
262.287 1.1387898137086774e+38
263.161 9.82893274299899e+37
264.038 8.827422572358227e+37
264.918 9.683274468119772e+37
265.801 1.092544443521181e+38
266.686 1.2328053249716097e+38
267.575 1.3911504616984698e+38
268.466 1.5696105494124328e+38
269.361 1.6769543109948944e+38
270.258 1.6551741064753374e+38
271.159 1.632640368911086e+38
272.062 1.6106793657636634e+38
272.969 1.5888403790292177e+38
273.878 1.5679994618634059e+38
274.791 1.5580487935787894e+38
275.707 1.5507245648129803e+38
276.625 1.5438658213630687e+38
277.547 1.5366035820568844e+38
278.472 1.5293729565045154e+38
279.4 1.5514219829816029e+38
280.331 1.6125986467110155e+38
281.265 1.6767210635162514e+38
282.202 1.7433382628480116e+38
283.142 1.8124233592972933e+38
284.086 1.8543435756874304e+38
285.032 1.7721507898779306e+38
285.982 1.6809531508602508e+38
286.935 1.5940575643957567e+38
287.891 1.51183540778041e+38
288.85 1.4338328223107974e+38
289.813 1.3640922048362951e+38
290.778 1.3558995211414588e+38
291.747 1.3688517777014163e+38
292.719 1.381299521146751e+38
293.694 1.3944571453629395e+38
294.673 1.4075085914552422e+38
295.655 1.4192574467616239e+38
296.64 1.3630414459633083e+38
297.628 1.27216694665646e+38
298.62 1.1878270002164366e+38
299.615 1.108777924599222e+38
300.613 1.0361514714573543e+38
301.615 1.0358505770663806e+38
302.62 1.0821133775542327e+38
303.628 1.1307892047262793e+38
304.64 1.1814600220729376e+38
305.655 1.234495537189158e+38
306.674 1.2902526957859856e+38
307.695 1.3464016133299442e+38
308.721 1.3526685509177897e+38
309.749 1.334796911660647e+38
310.781 1.3166454699063752e+38
311.817 1.2989773381985454e+38
312.856 1.2817924899513578e+38
