WAVE,FLUX
900.0,1.3862131041398928e+39
900.44,1.3839487253107763e+39
900.88,1.384649968044555e+39
901.32,1.382038049640061e+39
901.77,1.3747065438727863e+39
902.21,1.3864365533013384e+39
902.65,1.3819744059013047e+39
903.09,1.3856067807905625e+39
903.54,1.3846180856678742e+39
903.98,1.3227263341558625e+39
904.42,1.3761950772177858e+39
904.87,1.3791452246503443e+39
905.31,1.3817516758950868e+39
905.75,1.3759732786542254e+39
906.2,1.3068628123469889e+39
906.64,1.381560793032428e+39
907.09,1.380638564202439e+39
907.53,1.38016179087651e+39
907.98,1.3798122617472962e+39
908.42,1.3791452246503443e+39
908.87,1.3786372223559112e+39
909.31,1.3787007124081695e+39
909.76,1.3710080348564104e+39
910.21,1.3772728931942006e+39
910.65,1.3773680351212192e+39
911.1,1.375846552667876e+39
911.54,1.415076764737601e+39
911.99,4.113485776944394e+39
912.44,4.0685532078642826e+39
912.89,4.0878033948759646e+39
913.33,4.0274485399350263e+39
913.78,4.1000579966549554e+39
914.23,3.250723269068483e+39
914.68,4.092700834134451e+39
915.13,4.084698444675453e+39
915.58,4.0385921799177176e+39
916.02,4.038034266328922e+39
916.47,4.0591023297904304e+39
916.92,4.035245854271252e+39
917.37,4.0614396095779775e+39
917.82,4.040173353730011e+39
918.27,4.058728489866053e+39
918.72,3.77580884946494e+39
919.17,3.947298776597851e+39
919.62,3.822610074046125e+39
920.08,3.9938339092973305e+39
920.53,3.95585168118176e+39
920.98,9.849631891675294e+38
921.43,2.1746030859614497e+39
921.88,2.9950218837511136e+39
922.33,3.5999792704335687e+39
922.78,3.629693886796037e+39
923.24,1.8098809130350108e+39
923.69,1.7405640128742844e+39
924.14,2.9392735057989033e+39
924.6,4.1665826395793643e+39
925.05,4.0462247289968206e+39
925.5,4.0226291833803586e+39
925.96,4.0093133491568336e+39
926.41,2.4338286548831985e+39
926.87,4.0073751429157864e+39
927.32,3.9840061485272503e+39
927.78,3.946662598476678e+39
928.23,3.8626912873371714e+39
928.68,3.8312456609001997e+39
929.14,3.494057116411693e+39
929.6,3.60271576530797e+39
930.05,3.4146012894981676e+39
930.51,3.2893493440021625e+39
930.97,2.79582510309175e+39
931.42,3.365115693754915e+39
931.88,3.2971598292272696e+39
932.34,3.298526670854889e+39
932.79,3.400243350635826e+39
933.25,3.8658945179174773e+39
933.71,4.6556465298468034e+39
934.16,4.4382319959731876e+39
934.62,4.260886835827885e+39
935.08,4.146865980995601e+39
935.54,4.0835699566992804e+39
936.0,4.0415690211799584e+39
936.46,4.007836535588495e+39
936.92,3.9423937713484986e+39
937.38,2.082907577893937e+39
937.84,1.054459733373423e+39
938.3,3.969264134726747e+39
938.76,3.838044448454893e+39
939.22,3.924822314119933e+39
939.68,3.9171481747220565e+39
940.14,3.818475425801596e+39
940.6,3.719460920170112e+39
941.06,3.70160437676049e+39
941.52,3.641497364719713e+39
941.98,3.5740448657877656e+39
942.45,2.8147511160321227e+39
942.91,3.433048982872328e+39
943.37,3.361553286712351e+39
943.83,3.394767220304832e+39
944.29,3.7465367760940563e+39
944.76,4.4021009735837496e+39
945.22,4.302986663002851e+39
945.68,4.171286309003726e+39
946.15,4.1163282538972215e+39
946.61,4.039429194836651e+39
947.08,4.020777120667834e+39
947.54,3.996225622181883e+39
948.01,3.8858855026934635e+39
948.47,3.9137222382997745e+39
948.93,3.674599401803346e+39
949.4,1.7275077325128072e+39
949.87,1.2162140046863205e+39
950.33,3.847512150375557e+39
950.8,3.933054822102023e+39
951.26,3.859846199514366e+39
951.73,3.9642405537496934e+39
952.2,3.963054091177548e+39
952.66,3.9556695116741835e+39
953.13,3.9604998392630647e+39
953.6,3.9623241368690053e+39
954.07,3.9459356633146575e+39
954.53,3.958858689566045e+39
955.0,3.842642661172569e+39
955.47,3.996593705114289e+39
955.94,3.9659752534087264e+39
956.41,3.9351382982349284e+39
956.88,3.937857534553093e+39
957.35,3.912460806641679e+39
957.82,3.8829339221488566e+39
958.28,3.8574472867247726e+39
958.76,1.5972761243759423e+39
959.23,3.858602132640177e+39
959.7,3.8198824633065237e+39
960.17,3.908048996732949e+39
960.64,3.929886431293029e+39
961.11,3.9317871593596156e+39
961.58,3.9278057357839786e+39
962.05,3.9223830183657637e+39
962.52,3.9254549717194705e+39
962.99,3.92193146332649e+39
963.47,3.9259973308294934e+39
963.94,3.8294817132660535e+39
964.41,3.916697222331738e+39
964.89,3.9185013434416694e+39
965.36,3.906609483459355e+39
965.83,3.894395009315327e+39
966.31,3.877394589897604e+39
966.78,3.848043740542993e+39
967.25,3.7927131723594885e+39
967.73,3.828511888266241e+39
968.2,3.7505935291111556e+39
968.68,3.794460183555338e+39
969.15,3.782073808489421e+39
969.63,3.749039360272939e+39
970.1,3.767124730092891e+39
970.58,3.728292695553084e+39
971.05,3.7514572346200794e+39
971.53,3.7132141777291164e+39
972.01,3.2570168097301355e+39
972.48,1.0905359829941936e+39
972.96,3.7262329340546494e+39
973.44,3.632703898622105e+39
973.91,3.6793406615204985e+39
974.39,3.656789826173238e+39
974.87,3.6394017535559636e+39
975.35,3.6382287381223344e+39
975.83,3.64241981586636e+39
976.3,3.653255106345686e+39
976.78,3.599730601264281e+39
977.26,3.680950692724264e+39
977.74,3.6712165287909633e+39
978.22,3.403846759484532e+39
978.7,3.7064658239860484e+39
979.18,3.668428003170765e+39
979.66,3.691815594777875e+39
980.14,3.744294500224961e+39
980.62,3.741708926343394e+39
981.1,3.655442863149509e+39
981.58,3.741105882720537e+39
