WAVE FLUX
900.0 1.1828508873220915e+38
900.44 1.1527363811297988e+38
900.88 1.1810274722744668e+38
901.32 1.208676282058939e+38
901.77 1.3028667477561566e+38
902.21 1.3940552939377279e+38
902.65 1.3047881385344829e+38
903.09 1.228372259076728e+38
903.54 1.2239396383017615e+38
903.98 1.2534008936285762e+38
904.42 1.0788970360411344e+38
904.87 1.2650567259795089e+38
905.31 1.356969230272746e+38
905.75 1.3907529826030556e+38
906.2 1.3960468723728602e+38
906.64 1.5077870189368897e+38
907.09 1.5916955423200547e+38
907.53 1.253227741856966e+38
907.98 1.2441134923166367e+38
908.42 1.2341558325267895e+38
908.87 1.7753337119372717e+38
909.31 1.5437252223810847e+38
909.76 1.2140875343128241e+38
910.21 1.1981742998851615e+38
910.65 1.5415229683425521e+38
911.1 1.197567495970103e+38
911.54 1.2227847112296838e+38
911.99 1.743251309052346e+39
912.44 1.1043583011669044e+39
912.89 1.670821288032788e+39
913.33 5.8774643016310705e+38
913.78 1.7681129295703423e+39
914.23 1.3106296842488242e+39
914.68 1.7451790867346667e+39
915.13 1.565885490660594e+39
915.58 1.1729783600178831e+39
916.02 1.2537761378755559e+39
916.47 1.189131818464026e+39
916.92 1.679886732060517e+39
917.37 1.4821426340511812e+39
917.82 1.250259030217724e+39
918.27 1.739241942300285e+39
918.72 5.775239510753945e+38
919.17 5.888707732324581e+38
919.62 1.0650254846717328e+39
920.08 1.5635076121283876e+39
920.53 1.592722077240177e+39
920.98 1.2578243560697455e+38
921.43 9.16579205184253e+38
921.88 5.025508362554088e+38
922.33 1.5571125319328234e+39
922.78 1.556861575270791e+39
923.24 7.45280914915744e+38
923.69 7.754610698653758e+38
924.14 1.4486384228706504e+39
924.6 1.8518678839810906e+39
925.05 1.1703883764413909e+39
925.5 1.382260825807993e+39
925.96 1.5811388142980272e+39
926.41 5.4252530526948606e+38
926.87 1.705375423541831e+39
927.32 1.4769643067340535e+39
927.78 1.6463417814234646e+39
928.23 1.56577732685883e+39
928.68 6.994875677165563e+38
929.14 3.3233799849464445e+38
929.6 7.486347805915205e+38
930.05 3.1373285381743682e+38
930.51 1.276233087762819e+39
930.97 9.516779346664015e+38
931.42 1.345674429420153e+39
931.88 1.410847263044502e+39
932.34 1.4621435069706892e+39
932.79 1.5619243661856878e+39
933.25 1.5269330662735643e+39
933.71 1.8925179179599146e+39
934.16 1.8774570043045802e+39
934.62 1.514397904447823e+39
935.08 1.573620483240464e+39
935.54 1.5907062959624952e+39
936.0 1.6257359147406616e+39
936.46 1.7005523271088923e+39
936.92 8.088351195114806e+38
937.38 1.0155001689618537e+39
937.84 1.3333679136721789e+38
938.3 1.6713214999595964e+39
938.76 1.5820128253732634e+39
939.22 1.5924287140117827e+39
939.68 1.5337338404654614e+39
940.14 1.5455391121439033e+39
940.6 1.535500633657071e+39
941.06 1.5354652778554165e+39
941.52 1.45633068423777e+39
941.98 1.4432447953017236e+39
942.45 9.051696837745816e+38
942.91 1.2197195925090163e+39
943.37 1.1087662554233039e+39
943.83 1.350796728048671e+39
944.29 1.584418847771817e+39
944.76 1.3214781905346734e+39
945.22 1.6634509523028564e+39
945.68 1.3506723208015423e+39
946.15 1.6926220726649262e+39
946.61 1.047948643905855e+39
947.08 1.7108029875993148e+39
947.54 1.7538401177157044e+39
948.01 7.800815385727491e+38
948.47 1.4597214841274225e+39
948.93 4.122968340990283e+38
949.4 8.81170602816685e+38
949.87 2.0143735025053914e+38
950.33 5.6247082397413545e+38
950.8 1.3031367722737786e+39
951.26 1.2486479255874918e+39
951.73 1.7179479439154447e+39
952.2 1.680080147301544e+39
952.66 1.648314199882566e+39
953.13 1.6762160701897642e+39
953.6 1.567544938250416e+39
954.07 1.1929987812452784e+39
954.53 1.6007370608439232e+39
955.0 5.839961714729056e+38
955.47 1.638928471980456e+39
955.94 1.6052031377716974e+39
956.41 9.668297378142401e+38
956.88 1.1860964334496639e+39
957.35 1.4513427907592345e+39
957.82 1.5365263061172947e+39
958.28 1.41481612197132e+39
958.76 6.257343551225809e+38
959.23 1.497269576131849e+39
959.7 1.5006174764083563e+39
960.17 1.502207756201689e+39
960.64 1.6011794219508296e+39
961.11 1.6122040210276312e+39
961.58 1.4497395935500494e+39
962.05 1.3328460829875584e+39
962.52 1.6149534180688776e+39
962.99 1.5110540527328314e+39
963.47 1.6736706489361562e+39
963.94 7.48117820577969e+38
964.41 1.3169521632251457e+39
964.89 1.5884370194658402e+39
965.36 1.632751156313397e+39
965.83 1.4799941542441124e+39
966.31 1.4771683709897147e+39
966.78 1.091767092803621e+39
967.25 6.323536067744642e+38
967.73 1.4439760831791283e+39
968.2 1.5688087393962938e+39
968.68 1.5749617106677478e+39
969.15 1.560953622755835e+39
969.63 1.2027074468046588e+39
970.1 1.5465358793188356e+39
970.58 1.2104030239097627e+39
971.05 1.4506411739461098e+39
971.53 1.272887436539761e+39
972.01 6.408553289693988e+38
972.48 1.473024600796163e+38
972.96 1.2787922629358461e+39
973.44 9.716950715764384e+38
973.91 1.2124672034113944e+39
974.39 1.2520740078460648e+39
974.87 1.2685862504681909e+39
975.35 1.2695797887759862e+39
975.83 1.3040672851598076e+39
976.3 1.375181432697728e+39
976.78 1.3789864538283525e+39
977.26 1.7332052664714064e+39
977.74 1.1643404891016859e+39
978.22 1.4436103929344807e+39
978.7 1.5596243245275813e+39
979.18 1.4783252677817937e+39
979.66 9.55982627116594e+38
980.14 1.495030318382318e+39
980.62 1.5037650954249294e+39
981.1 4.756089296648696e+38
981.58 1.505046783742804e+39
982.07 1.4550569779311734e+39
982.55 1.453181967251196e+39
983.03 1.417979656021208e+39
983.51 4.046597417229226e+38
983.99 1.1679923546071005e+39
984.47 1.3823563123010908e+39
984.96 1.0894818509972647e+39
985.44 1.2050914356054755e+39
985.92 2.43803535938308e+38
986.41 1.1998307828486302e+39
986.89 1.196960999365084e+39
987.38 1.2960149162578296e+39
987.86 1.332232425993761e+39
988.34 1.3052388742268879e+39
988.83 5.288104149313085e+38
989.31 1.293361711476066e+39
989.8 6.832191016664787e+38
990.28 5.00645134675105e+38
990.77 4.498005684980107e+38
991.26 4.872367077363159e+38
991.74 1.3440641580988514e+39
992.23 1.573946622588666e+39
992.72 1.4937915554486345e+39
993.2 1.5244388214143704e+39
993.69 1.5420554834704674e+39
994.18 1.1687725415804e+39
994.66 5.293098793575328e+38
995.15 4.101946577968261e+38
995.64 1.5494943607458216e+39
996.13 1.2908031007811111e+39
996.61 1.3292908030099051e+39
997.1 4.3691806338528765e+38
997.59 4.087332796208299e+38
998.08 1.439825961294954e+39
998.57 1.500513821005576e+39
999.06 1.300319274204763e+39
999.55 1.4746535477736506e+39
1000.04 1.5080300650774962e+39
1000.53 1.2100964865764286e+39
1001.02 8.490045153419677e+38
1001.51 1.4759104237517407e+39
1002.01 1.2145908357805791e+39
1002.5 1.1264968975899479e+39
1002.99 1.1295618083200564e+39
1003.48 1.467844331416661e+39
1003.97 1.4358861285450417e+39
1004.46 1.4731263572452722e+39
1004.96 1.4728889364643412e+39
1005.45 9.258699737049465e+38
1005.94 4.391774168966178e+38
1006.43 1.421150263744838e+39
1006.93 8.738562565472461e+38
1007.42 1.4840891841043194e+39
1007.92 1.3843630530808677e+39
1008.41 1.459183801909541e+39
1008.91 9.54201291421623e+38
1009.4 1.4480047949688986e+39
1009.9 4.413468182233448e+38
1010.39 5.6869577268360354e+38
1010.89 1.5166312488580126e+39
1011.38 1.413969364488607e+39
