WAVE,FLUX
91.0,inf
94.0,1.7773912333532236e+16
96.0,1.77738047315898e+16
98.0,1.7773707024259136e+16
100.0,1.7773522053163586e+16
102.0,1.7773977015067488e+16
104.0,1.7775181599933826e+16
106.0,1.7778448810845198e+16
108.0,1.7789486677904478e+16
110.0,1.784197100495227e+16
114.0,1.819875604241332e+16
118.0,2.053194410991771e+16
121.0,3.3288199472703412e+16
125.0,1.538579821618911e+17
127.0,4.8467431712585574e+17
128.0,8.920516548009576e+17
131.0,4.980580917556644e+18
132.0,9.394636915730285e+18
134.0,3.0157129436801806e+19
137.0,1.699417162895995e+20
140.0,9.055449229711742e+20
143.0,4.514919382052079e+21
147.0,3.4619436931034844e+22
151.0,2.3741054227349546e+23
155.0,1.476556262790539e+24
159.0,8.330479500162921e+24
162.0,2.8756763120534744e+25
166.0,1.6599308636824427e+25
170.0,6.831561777595487e+25
173.0,9.031918290888028e+25
177.0,1.3796216468155914e+25
180.0,2.355537377635119e+25
182.0,3.4717624374017366e+25
186.0,1.4792105654811804e+25
191.0,2.5222027843253867e+25
194.0,5.508076978453974e+25
198.0,1.4535500881691745e+26
202.0,3.961868008642306e+26
205.0,8.2427096864828e+26
210.0,2.6801556095479357e+27
216.0,1.0249674007383908e+28
220.0,2.410849983375685e+28
223.0,4.483328140511637e+28
227.0,5.617763924456425e+28
230.0,5.290783616075366e+29
234.0,7.70317918183065e+30
240.0,4.0454794555017736e+31
246.0,9.560926950203099e+30
252.0,3.057384081078494e+31
257.0,2.096379962498584e+31
260.0,2.7334428611852417e+31
264.0,1.4048501429551068e+34
269.0,4.628283997828401e+33
274.0,3.0223169026832976e+36
279.0,5.158340424533412e+34
284.0,1.949440570143741e+36
290.0,4.725524291574969e+35
296.0,2.7692361989842082e+35
301.0,4.779803027561588e+35
308.0,1.4218376169904088e+36
318.0,6.842424278487098e+36
328.0,3.1696404458717153e+37
338.0,1.036501655296541e+37
348.0,4.849757239435812e+36
357.0,1.8022706073821955e+36
366.0,1.2397953410224579e+36
375.0,1.214003671021007e+36
385.0,1.688107113929117e+35
395.0,2.868798201916695e+36
405.0,4.3631485558327796e+36
414.0,3.103558958541945e+36
422.0,7.137070720218596e+36
430.0,1.3825473056341426e+37
441.0,4.974735561126582e+37
451.0,6.78687738914559e+36
460.0,5.582259238354059e+37
470.0,3.5765146186048703e+37
480.0,5.140910099121587e+37
490.0,1.7559820283686417e+37
500.0,5.051263986068284e+37
506.0,4.7867997220781203e+36
512.0,1.6681017675513791e+38
520.0,4.33394638603426e+37
530.0,7.399559111509923e+37
540.0,3.785398880205955e+37
550.0,4.0035246389122244e+37
560.0,9.597801586691023e+37
570.0,1.447011391425886e+38
580.0,1.1212696191962879e+38
590.0,1.4699415485801112e+38
600.0,1.263252336292588e+38
610.0,1.0987541395080668e+38
620.0,2.1099921008898867e+38
630.0,1.02813976797284e+38
640.0,1.8633372658857227e+38
650.0,2.213814916336894e+38
658.0,6.462844579237837e+37
665.0,1.2941427852708514e+38
675.0,1.7077790652247998e+38
685.0,8.822528483030476e+37
695.0,2.062203800723322e+38
705.0,2.932319964386178e+38
716.0,1.5995688497010782e+38
726.0,1.5488657426236325e+38
735.0,2.8686185665056498e+38
745.0,7.713862463305701e+37
755.0,3.1201419383847286e+38
765.0,1.971690025435332e+38
775.0,2.4821614577141374e+38
785.0,1.014305357298265e+38
795.0,2.2551790361648836e+38
805.0,1.8627429692080484e+38
815.0,1.9109302042376904e+38
825.0,2.8718000448269718e+38
835.0,2.2955346672061308e+38
845.0,2.4913841140359905e+38
855.0,1.4596183669210481e+38
865.0,2.8173302055643003e+38
875.0,2.9687426912408407e+38
885.0,3.2111456009272867e+38
895.0,2.7543053006846517e+38
905.0,2.8721934480973044e+38
915.0,8.394810396852934e+38
925.0,1.0440393130145487e+39
935.0,1.2673156437687437e+39
945.0,1.0383302548628668e+39
955.0,1.4189113422680315e+39
965.0,1.6296908445376478e+39
975.0,4.647860586801991e+38
985.0,7.354876125936398e+38
995.0,1.361842333061993e+39
1005.0,1.3987798535725754e+39
1015.0,1.468263005211645e+39
1025.0,1.2068437893901772e+39
1035.0,1.206324908222805e+39
1045.0,1.655589483770002e+39
1055.0,1.585732823062465e+39
1065.0,1.4322969816593216e+39
1075.0,1.5199538521493365e+39
1085.0,1.3151397580306634e+39
1095.0,1.4418615983507918e+39
1105.0,1.3101810353121342e+39
1115.0,1.2743313086390003e+39
1125.0,8.63235423019458e+38
