WAVE FLUX
94.0 1e-15
96.0 1e-15
98.0 1e-15
100.0 1e-15
102.0 1e-15
104.0 1e-15
106.0 1e-15
108.0 1e-15
110.0 1e-15
114.0 1e-15
118.0 1e-15
121.0 1e-15
125.0 1e-15
127.0 1e-15
128.0 1e-15
131.0 1e-15
132.0 1e-15
134.0 1e-15
137.0 1e-15
140.0 1e-15
143.0 1e-15
147.0 1e-15
151.0 1e-15
155.0 1e-15
159.0 1e-15
162.0 1e-15
166.0 1e-15
170.0 1e-15
173.0 1e-15
177.0 1e-15
180.0 1e-15
182.0 1e-15
186.0 1e-15
191.0 1e-15
194.0 1e-15
198.0 1e-15
202.0 1e-15
205.0 1e-15
210.0 1e-15
216.0 1e-15
220.0 1e-15
223.0 1e-15
227.0 1e-15
230.0 7.672378152701981e+21
234.0 1.7982497144095222e+22
240.0 4.963636848845564e+22
246.0 1.4121147844734294e+23
252.0 3.488510222942591e+23
257.0 6.495311744387617e+23
260.0 1.0495665955380605e+24
264.0 1.8309226614464608e+24
269.0 3.3421043063083974e+24
274.0 6.397348354826495e+24
279.0 1.2009916833426787e+25
284.0 2.3485510240588783e+25
290.0 4.720847810705982e+25
296.0 9.21276514248649e+25
301.0 1.5781925902467247e+26
308.0 3.215807176055345e+26
318.0 8.684803566680724e+26
328.0 2.1742025461617277e+27
338.0 5.166066591439929e+27
348.0 1.1649841052558362e+28
357.0 2.332437418266272e+28
366.0 4.505780176712593e+28
375.0 8.395953023878546e+28
385.0 1.6204662863275585e+29
395.0 3.0181443005705617e+29
405.0 5.441517121508623e+29
414.0 9.021941360357383e+29
422.0 1.3848731652379237e+30
430.0 2.08992162614236e+30
441.0 3.594595282400969e+30
451.0 5.735747176441377e+30
460.0 8.57254947005771e+30
470.0 1.3138627502920894e+31
480.0 1.9749677124350799e+31
490.0 2.9157480912922357e+31
500.0 4.230580857765236e+31
506.0 5.601444019285345e+32
512.0 1.773781005694327e+33
520.0 2.1987203702847192e+33
530.0 3.104559588128337e+33
540.0 3.438032675811404e+33
550.0 5.051612160099449e+33
560.0 6.125760315079935e+33
570.0 7.680862666263616e+33
580.0 7.706904899896073e+33
590.0 1.045225508388101e+34
600.0 1.3196233757054752e+34
610.0 1.5875960145588302e+34
620.0 1.8488428581619834e+34
630.0 2.1826293957303442e+34
640.0 2.463825807754394e+34
650.0 2.905494114170968e+34
658.0 3.298982410636005e+34
665.0 3.6098570148777127e+34
675.0 4.0151335942883255e+34
685.0 4.565096895563605e+34
695.0 5.350076598773343e+34
705.0 5.97544151402224e+34
716.0 6.798921079485708e+34
726.0 7.555966086379126e+34
735.0 8.34949098236576e+34
745.0 9.4084915674381e+34
755.0 1.0468392557097326e+35
765.0 1.1544895335114817e+35
775.0 1.279675926507803e+35
785.0 1.407699641471197e+35
795.0 1.532639449770646e+35
805.0 1.672129850974037e+35
815.0 1.809255910253822e+35
825.0 1.9829876069060916e+35
835.0 2.0968627273959852e+35
845.0 2.2976824126587924e+35
855.0 2.4682548553746547e+35
865.0 2.6774415578697692e+35
875.0 2.8988784115181128e+35
885.0 3.125719484653361e+35
895.0 3.345954261873206e+35
905.0 3.507437976851856e+35
915.0 6.0255958607435936e+35
925.0 3.5063074946578186e+36
935.0 1.2323668286724758e+37
945.0 4.51564715972677e+37
955.0 7.761577530210098e+37
965.0 1.0305047548566784e+38
975.0 2.7254611765405238e+37
985.0 1.3287705679549658e+38
995.0 1.331741703829752e+38
1005.0 1.4609992735806239e+38
1015.0 1.2007151766232161e+38
1025.0 2.658887730705091e+37
1035.0 9.432134824309357e+37
1045.0 1.5402102171366497e+38
1055.0 1.5376234722459657e+38
1065.0 1.381656231167327e+38
1075.0 1.5015161232310884e+38
1085.0 1.3410655306423196e+38
1095.0 1.4869282066875263e+38
1105.0 1.4020386952228276e+38
1115.0 1.3900806564773853e+38
1125.0 1.2985539570818033e+38
1135.0 1.380130011842715e+38
1145.0 1.2913084709618008e+38
1155.0 1.3221173364057133e+38
1165.0 1.3348424210440946e+38
1175.0 1.1446428505205076e+38
1185.0 1.2635720185226473e+38
1195.0 1.0381975507883376e+38
1205.0 7.838085561868091e+37
1215.0 2.223975507095407e+37
1225.0 7.736597445175468e+37
1235.0 1.0932261210995259e+38
1245.0 1.1671589375364376e+38
1255.0 1.150138125622278e+38
1265.0 1.0807120651727314e+38
1275.0 1.1588574044238616e+38
1285.0 1.1580038412357869e+38
1295.0 1.0598148487707569e+38
1305.0 1.0402314980305426e+38
1315.0 1.1108105606410052e+38
1325.0 1.0723831958303096e+38
1335.0 1.0134679054770349e+38
1345.0 1.0587660331136947e+38
1355.0 1.0435902188972598e+38
1365.0 9.981366442815393e+37
1375.0 9.92841678223272e+37
1385.0 9.944890371547886e+37
1395.0 9.415860161246655e+37
1405.0 9.52160147066599e+37
1415.0 9.433220801474142e+37
1425.0 9.332972797354258e+37
1435.0 9.225926703914868e+37
1442.0 9.27683858430669e+37
1447.0 9.216159875890294e+37
1455.0 9.076533188578012e+37
1465.0 8.804404761646704e+37
1475.0 8.681204762660951e+37
1485.0 8.541418474092923e+37
1495.0 8.447729517257974e+37
1505.0 8.212209121100093e+37
1512.0 7.887511400937926e+37
1517.0 8.011613690198832e+37
1525.0 7.890962872449758e+37
1535.0 7.481522734700982e+37
1545.0 7.649622433889026e+37
1555.0 7.326726836974116e+37
1565.0 7.294239182682776e+37
1575.0 7.363766349615151e+37
1585.0 7.352753389005404e+37
1595.0 7.375814741524241e+37
1605.0 7.111643864611098e+37
1615.0 7.041578091529173e+37
1625.0 6.881450654741994e+37
1635.0 6.90891739236847e+37
1645.0 6.812240940208832e+37
1655.0 6.573853174704728e+37
1665.0 6.757872597528463e+37
1672.0 6.455501702548194e+37
1677.0 6.600548096549379e+37
1685.0 6.608151634484078e+37
1695.0 6.423474435023629e+37
1705.0 6.254606617424864e+37
1715.0 6.095790040116638e+37
1725.0 6.01159895105783e+37
1735.0 6.075191889437335e+37
1745.0 5.930345555213237e+37
1755.0 6.003575823176104e+37
1765.0 5.666044747084324e+37
1775.0 5.768328699078774e+37
1785.0 5.719393796708442e+37
1795.0 5.74976374358489e+37
1805.0 5.6847320627761965e+37
1815.0 5.507442859761261e+37
1825.0 5.4912346213753005e+37
1835.0 5.381830306694437e+37
1845.0 5.145173213816551e+37
1855.0 5.038949431444704e+37
1865.0 5.047426459099053e+37
1875.0 5.151218834426548e+37
1885.0 4.895307755695289e+37
1895.0 4.728136434499813e+37
1905.0 4.876856760541248e+37
1915.0 4.706846117462923e+37
1925.0 4.627857736749016e+37
1935.0 4.66938839920762e+37
1945.0 4.721934951242417e+37
1955.0 4.5022540767765e+37
1967.0 4.612644664690694e+37
1976.0 4.644083289410462e+37
1984.0 4.4883839426965535e+37
1995.0 4.359031425683898e+37
2005.0 4.395112540273371e+37
2015.0 4.344401950418562e+37
2025.0 4.382985157846454e+37
2035.0 4.2504997992314465e+37
2045.0 4.229606842665394e+37
2055.0 4.0977928468150086e+37
2065.0 4.1070500939192687e+37
2074.0 4.167062362747667e+37
2078.0 4.0579809133051587e+37
2085.0 4.0815018717491544e+37
2095.0 3.9608646315777924e+37
2105.0 3.987952712636461e+37
2115.0 3.9566715477904024e+37
2125.0 3.9579472336049656e+37
2135.0 3.859135255051125e+37
2145.0 3.822170005130358e+37
2155.0 3.8249873218773045e+37
2165.0 3.7449842882908743e+37
2175.0 3.7010077967063797e+37
2185.0 3.661761043318341e+37
2195.0 3.6823070549109775e+37
2205.0 3.603047602974032e+37
2215.0 3.5341908649738326e+37
2225.0 3.4571641434952697e+37
2235.0 3.5046931521287265e+37
2245.0 3.435421268359843e+37
2255.0 3.369224887186609e+37
2265.0 3.3548259988146187e+37
2275.0 3.3513516515704933e+37
2285.0 3.343643756663719e+37
2295.0 3.249974848542782e+37
2305.0 3.2338509562849637e+37
2315.0 3.179947866330702e+37
2325.0 2.8538424916516397e+37
2335.0 3.089370534082787e+37
2345.0 3.001718763693509e+37
2355.0 3.0431264582386186e+37
2365.0 2.955969849504597e+37
2375.0 2.9640805391960085e+37
2385.0 2.871111111879825e+37
2395.0 2.905895550746675e+37
2405.0 2.8471477170434554e+37
2415.0 2.8304794099584905e+37
2425.0 2.843740741168734e+37
2435.0 2.7723623992215685e+37
2445.0 2.786506112084307e+37
2455.0 2.7587986195225766e+37
2465.0 2.714438459633708e+37
2475.0 2.6781197978319637e+37
2485.0 2.696062774543795e+37
2495.0 2.626394740357536e+37
