WAVE FLUX
1000.04 1.0249628413431244e+38
1000.53 5.543926017786035e+37
1001.02 2.648286032816151e+37
1001.51 9.58819275732447e+37
1002.01 6.488319265704897e+37
1002.5 5.928601032512486e+37
1002.99 6.318716336097213e+37
1003.48 1.0205159208514149e+38
1003.97 9.666089224111254e+37
1004.46 1.016291398844197e+38
1004.96 1.008764538196149e+38
1005.45 3.666176790896567e+37
1005.94 2.19149600069054e+37
1006.43 9.302587685347985e+37
1006.93 3.609667532860266e+37
1007.42 9.880202560735176e+37
1007.92 8.282333598422371e+37
1008.41 8.462551538261988e+37
1008.91 3.6507153710269533e+37
1009.4 9.664494064981518e+37
1009.9 1.8967479764915222e+37
1010.39 3.0867872974890826e+37
1010.89 1.0019460623751568e+38
1011.38 9.231162740847745e+37
1011.88 9.91462022639742e+37
1012.37 1.993141629576188e+37
1012.87 4.0978174788156716e+37
1013.37 9.832864661448371e+37
1013.86 9.680089845564292e+37
1014.36 9.87503203648701e+37
1014.86 8.93978375705923e+37
1015.36 9.798500135079525e+37
1015.85 6.599062289487525e+37
1016.35 4.754227402082732e+37
1016.85 9.663483322940457e+37
1017.35 4.938642467336193e+37
1017.85 8.174943536516477e+37
1018.35 1.5713172298009696e+37
1018.85 9.883554872904232e+37
1019.35 6.297147471988155e+37
1019.85 1.8160056683743226e+37
1020.35 7.679132906361763e+37
1020.85 9.217453143357383e+37
1021.35 8.240839510438781e+37
1021.85 9.416199251506795e+37
1022.35 1.0347609454790167e+38
1022.85 2.0977505066030263e+37
1023.35 1.0289879557274398e+38
1023.85 9.572548654966256e+37
1024.35 8.759525659543663e+37
1024.86 8.173657809897935e+37
1025.36 3.6005432842574675e+37
1025.86 4.2913868123904806e+36
1026.37 3.310812513169757e+37
1026.87 2.2119929114655473e+37
1027.37 6.94150016684446e+37
1027.88 7.763765813182913e+37
1028.38 5.8799891838012435e+37
1028.89 8.089595095241337e+37
1029.39 6.569212901215586e+37
1029.9 2.167287030139983e+37
1030.4 5.114268361784494e+37
1030.91 2.36559689672939e+37
1031.41 4.1448845781545204e+37
1031.92 6.450653295540688e+37
1032.42 4.661087642732067e+37
1032.93 8.120893317222208e+37
1033.44 4.71594862079453e+37
1033.94 2.3110485481204234e+37
1034.45 5.206973675282247e+37
1034.96 5.395081236787802e+37
1035.46 1.781493753398676e+37
1035.97 4.620533364349884e+37
1036.48 4.963429667593871e+37
1036.99 2.360289823139515e+37
1037.5 3.3610988276465475e+37
1038.01 5.509664318243336e+37
1038.51 9.757753340529154e+37
1039.02 8.324458778209107e+37
1039.53 5.833822268028442e+37
1040.04 7.058681026251925e+37
1040.55 6.813835374125602e+37
1041.06 1.0353870702312099e+38
1041.57 7.75209960444401e+37
1042.08 9.963184310147256e+37
1042.59 9.214006468263755e+37
1043.11 1.0399117915455087e+38
1043.62 1.0279912139918854e+38
1044.13 1.0345258217092523e+38
1044.64 9.338479436114877e+37
1045.15 8.375263898782647e+37
1045.67 9.43879499595143e+37
1046.18 8.65124335775382e+37
1046.69 9.974685852692468e+37
1047.2 9.955133511763764e+37
1047.72 1.0175794824650181e+38
1048.23 1.0262200829306152e+38
1048.75 1.0359197904808965e+38
1049.26 9.955797713006758e+37
1049.78 8.652540304973423e+37
1050.29 1.0067525242756398e+38
1050.81 8.01059034828812e+37
1051.32 5.200415132440957e+37
1051.83 9.947537559965795e+37
1052.35 8.485107561305889e+37
1052.87 7.904882262078003e+37
1053.38 9.705422393120015e+37
1053.9 1.010124634419875e+38
1054.42 1.020562733821235e+38
1054.93 1.0283758306928732e+38
1055.45 2.204555052094689e+37
1055.97 8.515493031929232e+37
1056.49 9.9582311982317e+37
1057.01 1.0022811236341132e+38
1057.52 6.571329447306192e+37
1058.04 1.010516048853763e+38
1058.56 4.570921272015262e+37
1059.08 6.566786739644703e+37
1059.6 9.973473949042466e+37
1060.12 5.460366886423185e+37
1060.64 8.61073076910892e+37
1061.16 1.8599932804340928e+37
1061.68 1.678812073181575e+37
1062.2 6.233186096015413e+37
1062.72 2.129306028348087e+37
1063.24 3.287840052348392e+37
1063.76 9.849706173772855e+37
1064.28 7.522248428088842e+37
1064.81 1.0046376563556508e+38
1065.33 9.970858935969523e+37
1065.85 2.5995930462956273e+37
1066.37 8.103204342255966e+37
1066.9 1.0145362528682616e+38
1067.42 7.134187905012662e+37
1067.94 6.749954347958818e+37
1068.47 8.045386587713807e+37
1068.99 1.9202450600484808e+37
1069.52 4.476865687939601e+37
1070.04 8.39220427077127e+37
1070.56 2.0609399863772844e+37
1071.09 9.600078876147162e+37
1071.61 1.002892921992618e+38
1072.14 6.576466232738807e+37
1072.67 8.136882543304377e+37
1073.19 9.02130314392526e+37
1073.72 6.314093569224986e+37
1074.24 7.332274110552097e+37
1074.77 9.388667303993444e+37
1075.3 8.104988272688047e+37
1075.82 9.639386137850693e+37
1076.35 9.409349575341684e+37
1076.88 9.927010437072224e+37
1077.41 9.967693521652525e+37
1077.94 6.061989849265504e+37
1078.47 9.878223046275389e+37
1078.99 9.692278292849876e+37
1079.52 5.150793668919185e+37
1080.05 9.631391124686402e+37
1080.58 9.740417302422797e+37
1081.11 9.705741649969829e+37
1081.64 9.88567459107226e+37
1082.17 9.878639421245212e+37
1082.7 9.329271600339963e+37
1083.23 2.2300642354016734e+37
1083.77 7.740249485058784e+37
1084.3 8.646830584985807e+37
1084.83 3.8143119777890476e+37
1085.36 8.037378631010799e+37
1085.89 7.7266539960226445e+37
1086.43 6.354230237491514e+37
1086.96 9.185446164951477e+37
1087.49 9.416722434363441e+37
1088.02 3.151956929456263e+37
1088.56 7.481523854371109e+37
1089.09 1.951572613052247e+37
1089.63 1.6380204763203805e+37
1090.16 5.2917351803978085e+37
1090.69 8.629680500134934e+37
1091.23 9.56220206221138e+37
1091.77 7.262879336845042e+37
1092.3 7.915778375806187e+37
1092.84 8.916904758104929e+37
1093.37 3.4785807359797637e+37
1093.91 9.962304262716002e+37
1094.44 9.440120939838526e+37
1094.98 1.0007286996658602e+38
1095.52 2.0388007249880124e+37
1096.06 6.633282378116922e+37
1096.59 1.6343962083642386e+37
1097.13 9.754126348546971e+37
1097.67 1.8068436219278959e+37
1098.21 1.919189491725671e+37
1098.74 9.577346286036898e+37
1099.28 9.701933556277952e+37
1099.82 7.687603493218676e+37
1100.36 9.866871180289743e+37
1100.9 9.953945658042207e+37
1101.44 6.937942666315304e+37
1101.98 9.735919013951286e+37
1102.52 9.876848494673502e+37
1103.06 7.337542737421097e+37
1103.6 8.187909995233259e+37
1104.15 2.330932620028497e+37
1104.69 8.00559333024365e+37
1105.23 9.517204241683695e+37
1105.77 8.571739930130863e+37
1106.31 9.60453904089683e+37
1106.85 7.790875076228347e+37
1107.4 7.406503536245769e+37
1107.94 6.172634832737482e+37
1108.48 1.1104673508535898e+37
1109.03 7.913280315566084e+37
1109.57 8.584502693824775e+37
1110.11 6.809197976581014e+37
1110.66 9.41750198785627e+37
1111.2 6.775491700373512e+37
1111.75 9.250436522255003e+37
1112.29 6.15581220923397e+37
1112.84 9.511380942700347e+37
1113.39 9.645105262783384e+37
1113.93 8.681669860294687e+37
1114.48 8.729866805677268e+37
1115.02 9.179848360928885e+37
1115.57 9.466094440962777e+37
1116.12 7.976953870876483e+37
1116.67 3.7071073444092514e+37
1117.21 6.644987160366501e+37
1117.76 9.255112695237881e+37
1118.31 8.604375249330475e+37
1118.86 9.74565749125063e+37
1119.41 3.198504430853797e+37
1119.95 9.79321995678521e+37
1120.5 9.860066921071976e+37
1121.05 7.85038517797379e+37
1121.6 9.545501914048571e+37
1122.15 9.321551233152172e+37
1122.7 9.596895441879443e+37
1123.25 9.492286019049187e+37
1123.8 2.423938928779683e+37
1124.36 7.930316252230844e+37
1124.91 1.9801263036983658e+37
1125.46 9.142553026496894e+37
1126.01 9.090151487592543e+37
1126.56 8.593379437581767e+37
1127.11 7.302884127698303e+37
1127.67 7.42206843964922e+37
1128.22 1.3825184005903309e+37
1128.77 1.3807605259992926e+37
1129.33 7.768047260770502e+37
1129.88 4.46192773894876e+37
1130.44 1.311577629316578e+37
1130.99 9.315795244494545e+37
1131.54 9.388882737205184e+37
1132.1 9.772521722408202e+37
1132.65 9.25601589190047e+37
1133.21 9.259954219069484e+37
1133.77 9.370249313824595e+37
1134.32 7.739333269921469e+37
1134.88 6.155605454586132e+37
1135.43 8.73702637874327e+37
1135.99 9.48513835428899e+37
1136.55 8.875732191299417e+37
1137.1 9.154360663703662e+37
1137.66 9.221734504416594e+37
1138.22 9.35075216943928e+37
1138.78 8.516466076560624e+37
1139.34 1.682981959207856e+37
1139.9 2.7710357942124694e+37
1140.45 8.161887302522835e+37
1141.01 9.251418964423006e+37
1141.57 2.0347651754027208e+37
1142.13 9.593522660128853e+37
1142.69 9.57896913618768e+37
1143.25 9.315567150720278e+37
1143.81 8.457821007238742e+37
1144.38 2.157924984556066e+37
1144.94 1.9897967882530015e+37
1145.5 9.580596950078048e+37
1146.06 9.57290095545755e+37
1146.62 9.397698547747618e+37
1147.18 8.764723096502873e+37
1147.75 9.070218457702563e+37
1148.31 9.020821553544938e+37
1148.87 8.785409161411571e+37
1149.44 9.603705704449942e+37
1150.0 7.371625821574029e+37
1150.0 7.371625821574029e+37
1150.3 8.798762662768127e+37
1150.6 9.58570537996836e+37
1150.89 5.060440382151927e+37
1151.19 6.471193642972102e+37
1151.49 9.630714687525278e+37
1151.79 9.55309175916565e+37
1152.09 9.448765696097051e+37
1152.39 9.389017161733053e+37
1152.69 6.895355701890021e+37
1152.98 8.900624552077404e+37
1153.28 8.922354853237735e+37
1153.58 7.135875881723246e+37
1153.88 4.929241870835959e+37
1154.18 6.257687389199187e+37
1154.48 9.118270914473224e+37
1154.78 8.826203449300813e+37
1155.08 6.171275258642878e+37
1155.38 6.920798105134775e+37
1155.68 9.11977233825583e+37
