WAVE,FLUX
900.0,1.467683496204045e+39
900.44,1.4594944631367272e+39
900.88,1.4625222896415368e+39
901.32,1.4576140306716656e+39
901.77,1.4133918655603496e+39
902.21,1.475579570939749e+39
902.65,1.4624892425173775e+39
903.09,1.4721522486038268e+39
903.54,1.4726609606461865e+39
903.98,1.3557599435372308e+39
904.42,1.4392385691160088e+39
904.87,1.4590587489518965e+39
905.31,1.4666712183919006e+39
905.75,1.4517865214670477e+39
906.2,1.269587828832632e+39
906.64,1.4715083837627835e+39
907.09,1.4691383974640463e+39
907.53,1.4696795986868376e+39
907.98,1.4696456059891522e+39
908.42,1.4687658844598724e+39
908.87,1.464038614083071e+39
909.31,1.4677851427377268e+39
909.76,1.4451151109910064e+39
910.21,1.4667712873001077e+39
910.65,1.4675819406440248e+39
911.1,1.4604689124100793e+39
911.54,1.5081074176426694e+39
911.99,4.3415436472011807e+39
912.44,4.2063769699986683e+39
912.89,4.272989023259691e+39
913.33,4.1981445357055986e+39
913.78,4.347334632063183e+39
914.23,2.905753394550039e+39
914.68,4.3205042372480366e+39
915.13,4.3274306386959377e+39
915.58,4.2803156244066634e+39
916.02,4.280574031335709e+39
916.47,4.2775047324231476e+39
916.92,4.147392363311205e+39
917.37,4.192660994551346e+39
917.82,4.185471336760425e+39
918.27,4.211230331192928e+39
918.72,3.5524961717070604e+39
919.17,3.769625799300433e+39
919.62,3.3582531767241004e+39
920.08,3.729060894314995e+39
920.53,3.5660314338303174e+39
920.98,8.569803388051202e+38
921.43,1.468474971665155e+39
921.88,2.0378031957498636e+39
922.33,3.059834439681383e+39
922.78,3.0816046891767784e+39
923.24,1.8842289183152567e+39
923.69,1.9080082879633518e+39
924.14,2.6161753462395047e+39
924.6,4.6195916427257e+39
925.05,4.3899561141401284e+39
925.5,4.271267490907156e+39
925.96,4.22572408452634e+39
926.41,2.5816870008371807e+39
926.87,4.1225430697150595e+39
927.32,4.0188115923780724e+39
927.78,3.869093751286176e+39
928.23,3.4198864882805203e+39
928.68,3.1551854997812674e+39
929.14,2.827757844842406e+39
929.6,2.98256235439776e+39
930.05,2.740296500680983e+39
930.51,2.7228572118874785e+39
930.97,2.3081932997396692e+39
931.42,2.964013606921207e+39
931.88,3.1257860891811476e+39
932.34,3.32944270373183e+39
932.79,3.5514396383463423e+39
933.25,4.0974788975362363e+39
933.71,5.420121372331388e+39
934.16,5.145788104959166e+39
934.62,4.8933263536684363e+39
935.08,4.6779118944639224e+39
935.54,4.5603980363578646e+39
936.0,4.4053808754389664e+39
936.46,4.329165354628123e+39
936.92,4.078541505944609e+39
937.38,2.1464244089153263e+39
937.84,1.1521428010099663e+39
938.3,4.087974024069608e+39
938.76,3.6465341363830536e+39
939.22,3.7793093283221e+39
939.68,3.525125599112417e+39
940.14,3.339079438730382e+39
940.6,3.2767167955764375e+39
941.06,3.226495495544315e+39
941.52,3.1311459380790784e+39
941.98,2.9736206266113984e+39
942.45,2.2465074346375625e+39
942.91,3.0394157586628487e+39
943.37,3.241248744120942e+39
943.83,3.452586850403174e+39
944.29,3.9419099702138953e+39
944.76,4.8852626229035226e+39
945.22,4.9185728041378787e+39
945.68,4.622961671093696e+39
946.15,4.61733629935972e+39
946.61,4.426216937226682e+39
947.08,4.3719371510647263e+39
947.54,4.290767312503651e+39
948.01,3.939724013687231e+39
948.47,4.068896266363838e+39
948.93,3.7391030655260613e+39
949.4,1.8136700128717993e+39
949.87,1.2980131988038341e+39
950.33,3.9596785132948277e+39
950.8,4.0323739831242117e+39
951.26,3.812779527953383e+39
951.73,4.1476547783346953e+39
952.2,4.137838251539318e+39
952.66,4.1086050836570353e+39
953.13,4.122354230626622e+39
953.6,4.10985231521439e+39
954.07,4.030112747946529e+39
954.53,4.0374594761900605e+39
955.0,3.696912551915823e+39
955.47,4.321158326807358e+39
955.94,4.1606499677961503e+39
956.41,4.1166332910172215e+39
956.88,4.111811370859377e+39
957.35,4.089444523007129e+39
957.82,4.0551363545005494e+39
958.28,4.0047607768983075e+39
958.76,1.6735848818627355e+39
959.23,4.0159554375278926e+39
959.7,3.79053076719861e+39
960.17,4.061357052421361e+39
960.64,4.0212617220591366e+39
961.11,4.091226349854426e+39
961.58,4.0838960172883156e+39
962.05,4.0694511880570097e+39
962.52,4.017325407946755e+39
962.99,4.061703146548441e+39
963.47,4.086781536349794e+39
963.94,3.735493150853649e+39
964.41,4.059144072946059e+39
964.89,4.068844818118319e+39
965.36,4.021403468113315e+39
965.83,4.04542514508438e+39
966.31,4.025416567218957e+39
966.78,3.898624361510339e+39
967.25,3.871103831263962e+39
967.73,3.9540170106957175e+39
968.2,3.72324796198046e+39
968.68,3.9161171285229426e+39
969.15,3.903364419251443e+39
969.63,3.6840270514150736e+39
970.1,3.887917641751512e+39
970.58,3.707078945405919e+39
971.05,3.8888957810358725e+39
971.53,3.737240802628051e+39
972.01,2.5824139461558667e+39
972.48,1.1049441495689025e+39
972.96,3.782031157978012e+39
973.44,3.577701179899401e+39
973.91,3.7741811619298675e+39
974.39,3.75873411299485e+39
974.87,3.761494820845705e+39
975.35,3.769288076722646e+39
975.83,3.7146525052438733e+39
976.3,3.798612007379522e+39
976.78,3.637749152463215e+39
977.26,3.8834754110804215e+39
977.74,3.839886354547183e+39
978.22,3.168226211125648e+39
978.7,3.884758217839262e+39
979.18,3.706310547211238e+39
979.66,3.737658466549843e+39
980.14,3.897242411183321e+39
980.62,3.88548489950917e+39
981.1,3.698903752356815e+39
981.58,3.8590538269979525e+39
982.07,3.8540611043740536e+39
982.55,3.8480118544236866e+39
983.03,3.816838910340122e+39
983.51,3.592865881975249e+39
983.99,3.550570827904998e+39
984.47,3.7924106304796146e+39
984.96,3.7368225164476343e+39
985.44,3.758024835497339e+39
985.92,2.2948104589642253e+39
986.41,3.5764562590268444e+39
986.89,2.971726401657522e+39
987.38,3.65859757449396e+39
987.86,3.8347808226541734e+39
988.34,3.7554021582177366e+39
988.83,3.682156735595344e+39
989.31,3.7187602100469785e+39
989.8,1.83355631626249e+39
990.28,3.5016312926627994e+39
990.77,3.5366045061194137e+39
991.26,3.1113049298103366e+39
991.74,3.779451165998538e+39
992.23,3.778981965483012e+39
992.72,3.7335457973883524e+39
993.2,3.804086515392458e+39
993.69,3.816798782673396e+39
994.18,3.7571466304903504e+39
994.66,3.196811634407714e+39
995.15,3.3045773871781696e+39
995.64,3.7983484771318367e+39
996.13,3.317314000880506e+39
996.61,3.732609045146134e+39
997.1,3.4667182752326204e+39
997.59,3.1516979961648307e+39
998.08,3.767737530475892e+39
998.57,3.750737639289693e+39
999.06,3.7046973282004836e+39
999.55,3.7767551604591397e+39
1000.04,3.8083334403897624e+39
1000.53,3.8061955843188845e+39
1001.02,3.748324968303965e+39
1001.51,3.8096350218179067e+39
1002.01,3.524354861331057e+39
1002.5,3.7436545321383674e+39
1002.99,3.741865558945375e+39
1003.48,3.776241473973563e+39
1003.97,3.7618487979089946e+39
1004.46,3.7659358141295015e+39
1004.96,3.759971247593945e+39
1005.45,3.673974197246905e+39
1005.94,2.331243723314166e+39
1006.43,3.7008992650684604e+39
1006.93,3.639373560546544e+39
1007.42,3.7032771842530344e+39
1007.92,3.0370055843552924e+39
1008.41,3.706680674843123e+39
1008.91,3.692619376628984e+39
1009.4,3.7496802961517364e+39
1009.9,3.109167922826044e+39
1010.39,2.1484453809960327e+39
1010.89,3.685057379808137e+39
1011.38,3.229418977028355e+39
1011.88,3.7123962890281417e+39
1012.37,3.5779516522922653e+39
1012.87,2.713172613941658e+39
1013.37,3.692707534035624e+39
1013.86,3.687673398049677e+39
1014.36,3.730696658060333e+39
1014.86,3.399205539134305e+39
1015.36,3.598196803732286e+39
1015.85,3.622533841613738e+39
1016.35,3.658557568500658e+39
1016.85,3.60158750369607e+39
1017.35,3.251157791059627e+39
1017.85,2.92645684844374e+39
1018.35,3.341074816976494e+39
1018.85,3.4958297724500534e+39
1019.35,3.606320761361512e+39
1019.85,3.4798396044288764e+39
1020.35,3.3630573705774153e+39
1020.85,3.5576180917136967e+39
1021.35,3.4037242860323886e+39
1021.85,3.423098698152998e+39
1022.35,3.3387543642162795e+39
1022.85,3.1657700127487823e+39
1023.35,3.1162814764526536e+39
1023.85,2.769644288555052e+39
1024.35,2.818586141252727e+39
1024.86,2.6399686851188193e+39
1025.36,1.0511775862631189e+39
1025.86,6.96375380306291e+38
1026.37,1.9150818023139135e+39
1026.87,1.7519830000768682e+39
