WAVE FLUX
900.0 7.854345477051424e+37
900.44 7.787534792924711e+37
900.88 7.849463963943168e+37
901.32 7.866109722739774e+37
901.77 7.669375468819219e+37
902.21 7.868283509484092e+37
902.65 7.86339333382232e+37
903.09 7.868645865673902e+37
903.54 7.771592133398539e+37
903.98 5.865161835998989e+37
904.42 6.864201123378466e+37
904.87 7.859953921102134e+37
905.31 7.926655796562594e+37
905.75 7.913160965225533e+37
906.2 7.850729250020251e+37
906.64 7.963793677706677e+37
907.09 8.005344021148616e+37
907.53 7.885877020336755e+37
907.98 7.888601176185516e+37
908.42 7.88896446806e+37
908.87 8.553620934721579e+37
909.31 8.153423485713612e+37
909.76 7.906604221612067e+37
910.21 7.901690229445264e+37
910.65 8.564854705954173e+37
911.1 7.90150828839857e+37
911.54 7.919723146177914e+37
911.99 8.458434683285815e+38
912.44 6.935535515359243e+38
912.89 8.224320001128419e+38
913.33 5.088619759560793e+38
913.78 8.462525688072731e+38
914.23 6.6631562879412115e+38
914.68 8.442673610649489e+38
915.13 8.0695626928984e+38
915.58 6.783908787244045e+38
916.02 6.961294385721722e+38
916.47 7.085002372298716e+38
916.92 8.191057978574519e+38
917.37 7.789507503510313e+38
917.82 7.035095544212932e+38
918.27 8.340844026906765e+38
918.72 3.6510686588989e+38
919.17 4.8622803966013486e+38
919.62 6.5434983916214554e+38
920.08 8.079044495065559e+38
920.53 8.199738454574785e+38
920.98 5.383937379843618e+37
921.43 4.403114711498158e+38
921.88 3.506307494657819e+38
922.33 8.300992089571836e+38
922.78 8.245367174849477e+38
923.24 3.342027352398792e+38
923.69 3.5605738670702174e+38
924.14 6.101126082852796e+38
924.6 8.25429526501987e+38
925.05 6.5635681664222635e+38
925.5 7.413785216417364e+38
925.96 7.962876864853351e+38
926.41 2.5740086379990256e+38
926.87 8.27237093404507e+38
927.32 7.964343816085788e+38
927.78 8.271228142708237e+38
928.23 8.076626507614462e+38
928.68 5.8827446832464844e+38
929.14 3.519411104544295e+38
929.6 6.251151148943699e+38
930.05 3.724860391956646e+38
930.51 7.196477965692681e+38
930.97 5.344658980718547e+38
931.42 7.741587022157525e+38
931.88 7.87027667504706e+38
932.34 7.89896155357829e+38
932.79 7.90150828839857e+38
933.25 7.461738071756516e+38
933.71 8.175606871377563e+38
934.16 8.220722720714358e+38
934.62 7.555966086379126e+38
935.08 7.673614893618154e+38
935.54 7.726983769285087e+38
936.0 7.805846378895574e+38
936.46 7.938528348712255e+38
936.92 5.542810104367532e+38
937.38 4.56541225217733e+38
937.84 6.032814894262078e+37
938.3 8.050447089333396e+38
938.76 7.709744751677701e+38
939.22 7.892053124568829e+38
939.68 7.959393938486124e+38
940.14 8.009953594214974e+38
940.6 8.046740574963417e+38
941.06 8.059349691127487e+38
941.52 7.954996629979623e+38
941.98 7.800276543102143e+38
942.45 5.628983815824381e+38
942.91 7.28618174513223e+38
943.37 6.92867195966642e+38
943.83 7.440463661919211e+38
944.29 7.584727809032998e+38
944.76 6.743106205962937e+38
945.22 7.751218866966627e+38
945.68 7.11197137545523e+38
946.15 7.988219685952714e+38
946.61 6.394844670256322e+38
947.08 8.014565821528769e+38
947.54 8.068076361417755e+38
948.01 5.279101352242126e+38
948.47 7.42728347799347e+38
948.93 3.3596187779403766e+38
949.4 3.95029928356149e+38
949.87 7.853260434076535e+37
950.33 4.564150956416348e+38
950.8 7.09839234234832e+38
951.26 6.894614684251442e+38
951.73 8.029527687862485e+38
952.2 8.042665380156772e+38
952.66 7.988403623625978e+38
953.13 8.039147554653274e+38
953.6 7.80368984178463e+38
954.07 7.033475840082575e+38
954.53 7.9522495459132e+38
955.0 5.134403549657804e+38
955.47 7.916805949745206e+38
955.94 7.811240329338566e+38
956.41 6.299992029474207e+38
956.88 6.940647689943378e+38
957.35 7.512076466047564e+38
957.82 7.564321865442106e+38
958.28 7.314758630147198e+38
958.76 3.426099724881348e+38
959.23 7.494799169615595e+38
959.7 7.445433688308029e+38
960.17 7.562754453328265e+38
960.64 7.844585484718549e+38
961.11 7.880975910224226e+38
961.58 7.513460369128835e+38
962.05 7.226699561610145e+38
962.52 7.740517556262954e+38
962.99 7.613949640212546e+38
963.47 7.892053124568829e+38
963.94 5.528406895630974e+38
964.41 7.281150367067433e+38
964.89 7.740695790318242e+38
965.36 7.6805089576106e+38
965.83 7.579141233476334e+38
966.31 7.628163622519923e+38
966.78 6.579153209793014e+38
967.25 5.021344290825306e+38
967.73 7.398266987271626e+38
968.2 7.41720017694512e+38
968.68 7.625880579775644e+38
969.15 7.611846118805265e+38
969.63 6.7757909739545915e+38
970.1 7.54709818428296e+38
970.58 6.717226613834444e+38
971.05 7.398096637840132e+38
971.53 7.211240834873834e+38
972.01 4.558689366873939e+38
972.48 7.109024320754627e+37
972.96 7.28567845091154e+38
973.44 6.626283303638307e+38
973.91 7.135098944815658e+38
974.39 7.195152447550225e+38
974.87 7.172490802342204e+38
975.35 7.14430521562394e+38
975.83 7.164072958019641e+38
976.3 7.327570406132719e+38
976.78 7.256546791256385e+38
977.26 7.458646080929041e+38
977.74 6.339280955034984e+38
978.22 6.692370867193986e+38
978.7 7.340066591560363e+38
979.18 7.160774540047095e+38
979.66 6.074212763107982e+38
980.14 7.309707518686027e+38
980.62 7.37683381838239e+38
981.1 4.275530412656475e+38
981.58 7.438579347484564e+38
982.07 7.37106091064268e+38
982.55 7.350722028819547e+38
983.03 7.292727734722261e+38
983.51 3.7692938856779064e+38
983.99 6.6502810565613245e+38
984.47 7.14973590095157e+38
984.96 6.677593842122898e+38
985.44 6.945443775834068e+38
985.92 2.3588482356289946e+38
986.41 7.04449718631321e+38
986.89 6.6852861333309014e+38
987.38 7.378022919340783e+38
987.86 7.501705314661873e+38
988.34 7.452122751677811e+38
988.83 4.916431584090688e+38
989.31 7.348183617767931e+38
989.8 3.192493340472822e+38
990.28 4.550718797678651e+38
990.77 3.7246888597461185e+38
991.26 3.184710795092234e+38
991.74 6.814280394811782e+38
992.23 7.379212211975175e+38
992.72 7.18075319284435e+38
993.2 7.366988637163599e+38
993.69 7.43104686060686e+38
994.18 6.6939120199584464e+38
994.66 4.475071720476525e+38
995.15 3.486904074473111e+38
995.64 7.406960011493975e+38
996.13 6.8000170244088995e+38
996.61 7.112790218554298e+38
997.1 3.481368536617353e+38
997.59 3.189701186914832e+38
998.08 7.264069655451866e+38
998.57 7.260056491191547e+38
