wave,flux
201.0,76.73726
202.0,59.00628
203.0,32.00956
204.0,42.45556
205.0,57.99339
206.0,15.2242
207.0,48.4193
208.0,39.7671
209.0,30.23315
210.0,11.91645
211.0,61.21652
212.0,29.80468
213.0,15.33612
214.0,15.7112
215.0,41.45625
216.0,33.6357
217.0,59.25665
218.0,51.4293
219.0,58.34383
220.0,93.36522
221.0,86.55138
222.0,98.01581
223.0,87.58689
224.0,92.93235
225.0,60.77173
226.0,102.2712
227.0,105.9671
228.0,166.8412
229.0,121.314
230.0,90.04815
231.0,68.04774
232.0,52.18376
233.0,40.53451
234.0,61.26744
235.0,82.27402
236.0,111.3914
237.0,152.0404
238.0,209.351
239.0,293.3852
240.0,197.7569
241.0,398.0415
242.0,775.7628
243.0,110.0079
244.0,630.0904
245.0,707.6708
246.0,798.2501
247.0,904.4041
248.0,1029.45
249.0,1177.612
250.0,1308.565
251.0,1439.011
252.0,1585.114
253.0,1748.754
254.0,1932.356
255.0,1166.407
256.0,592.807
257.0,551.9479
258.0,5880.441
259.0,1905.088
260.0,1015.297
261.0,602.5915
262.0,2128.612
263.0,2031.177
264.0,1941.427
265.0,1858.985
266.0,1783.362
267.0,1714.172
268.0,1650.978
269.0,1593.54
270.0,2019.535
271.0,1817.877
272.0,1861.057
273.0,2743.453
274.0,2731.923
275.0,2727.461
276.0,2729.498
277.0,2737.295
278.0,631.9143
279.0,755.9272
280.0,941.6553
281.0,1247.052
282.0,2138.145
283.0,1942.324
284.0,1804.531
285.0,1714.167
286.0,1664.069
287.0,2079.194
288.0,1718.329
289.0,1434.99
290.0,378.0515
291.0,460.2569
292.0,585.3826
293.0,779.3882
294.0,464.3313
295.0,616.9042
296.0,864.6201
297.0,885.1668
298.0,1288.022
299.0,2667.975
300.0,1905.878
301.0,1641.992
302.0,1424.562
303.0,1243.515
304.0,1091.189
305.0,2622.329
306.0,2972.174
307.0,2310.132
308.0,1154.858
309.0,1411.291
310.0,2954.977
311.0,2364.845
312.0,1079.158
313.0,1945.062
314.0,2727.213
315.0,2584.444
316.0,2455.361
317.0,2575.74
318.0,2816.597
319.0,3092.234
320.0,3547.824
321.0,4708.407
322.0,2908.927
323.0,2856.579
324.0,5143.979
325.0,5937.235
326.0,5701.451
327.0,4723.017
328.0,6838.942
329.0,7611.348
330.0,7638.633
331.0,6559.467
332.0,5678.472
333.0,4887.279
334.0,4208.01
335.0,3669.046
336.0,4022.201
337.0,4954.28
338.0,6258.138
339.0,6965.914
340.0,7721.779
341.0,8537.808
342.0,7725.332
343.0,7433.91
344.0,7038.487
345.0,6015.674
346.0,5155.292
347.0,4614.731
348.0,4443.789
349.0,4297.196
350.0,4664.023
351.0,5538.142
352.0,6629.412
353.0,4655.15
354.0,4901.552
355.0,5184.336
356.0,5596.524
