WAVE FLUX
94.0 1e-15
96.0 1e-15
98.0 1e-15
100.0 1e-15
102.0 1e-15
104.0 1e-15
106.0 1e-15
108.0 1e-15
110.0 1e-15
114.0 1e-15
118.0 1e-15
121.0 1e-15
125.0 1e-15
127.0 1e-15
128.0 1e-15
131.0 1e-15
132.0 1e-15
134.0 1e-15
137.0 1e-15
140.0 1e-15
143.0 1e-15
147.0 1e-15
151.0 1e-15
155.0 1e-15
159.0 1e-15
162.0 1e-15
166.0 1e-15
170.0 1e-15
173.0 1e-15
177.0 1e-15
180.0 1e-15
182.0 1e-15
186.0 1e-15
191.0 1e-15
194.0 1e-15
198.0 1e-15
202.0 1e-15
205.0 1e-15
210.0 1e-15
216.0 1e-15
220.0 1e-15
223.0 1e-15
227.0 1e-15
230.0 2.925701403210059e+23
234.0 6.9008088854845e+23
240.0 1.7246461370742481e+24
246.0 4.4384363888161265e+24
252.0 1.0080916093642932e+25
257.0 1.706278820304222e+25
260.0 2.76573139763585e+25
264.0 4.525014758387879e+25
269.0 7.740517556262954e+25
274.0 1.3778755697436524e+26
279.0 2.4185774536734403e+26
284.0 4.485594390707126e+26
290.0 8.295832983467361e+26
296.0 1.5016890016146949e+27
301.0 2.4032004685604248e+27
308.0 4.470025493374385e+27
318.0 1.1196956732434559e+28
328.0 2.4806757431606604e+28
338.0 5.445778838605659e+28
348.0 1.1197472383220927e+29
357.0 2.4787915100158615e+29
366.0 4.5334622111234014e+29
375.0 7.622896093316226e+29
385.0 1.357844382752217e+30
395.0 2.364558156549682e+30
405.0 3.931515570505054e+30
414.0 6.1666599407103e+30
422.0 8.897950799040726e+30
430.0 1.28827921507678e+31
441.0 2.078117023401272e+31
451.0 3.131049978679392e+31
460.0 4.436903671902419e+31
470.0 6.511184475591182e+31
480.0 9.331253758565587e+31
490.0 1.3269666252751726e+32
500.0 1.8511431316634325e+32
506.0 2.5054168851137787e+33
512.0 1.2698429144337998e+34
520.0 1.5333807258530894e+34
530.0 2.0025344680971402e+34
540.0 2.166207224935893e+34
550.0 3.263698260477636e+34
560.0 3.8789126522599543e+34
570.0 4.85869905558329e+34
580.0 4.78277554533302e+34
590.0 6.442137646885507e+34
600.0 7.750861918365437e+34
610.0 9.373245672039382e+34
620.0 1.062771745790004e+35
630.0 1.2263092383087372e+35
640.0 1.314861472343455e+35
650.0 1.5476045575231762e+35
658.0 1.756831056063193e+35
665.0 1.8877739985714363e+35
675.0 2.0037798267994228e+35
685.0 2.2064800240602855e+35
695.0 2.666306061571613e+35
705.0 2.859565178927494e+35
716.0 3.252894663374554e+35
726.0 3.520464748894198e+35
735.0 3.76452339109294e+35
745.0 4.2972438627010176e+35
755.0 4.7242187613339646e+35
765.0 5.17535326863562e+35
775.0 5.68028334744231e+35
785.0 6.1897056964772264e+35
795.0 6.589917839269027e+35
805.0 7.059435913536545e+35
815.0 7.467581996530483e+35
825.0 8.214289408674421e+35
835.0 7.971131981644139e+35
845.0 9.06817724121826e+35
855.0 9.606606461105821e+35
865.0 1.0356666701595221e+36
875.0 1.1206242080795073e+36
885.0 1.2153741639193283e+36
895.0 1.2904167746875241e+36
905.0 1.3183478036510956e+36
915.0 2.1790640710477688e+36
925.0 1.7087951393339277e+37
935.0 4.927538202640352e+37
945.0 1.1785553943268297e+38
955.0 1.6626467968935247e+38
965.0 1.992920616943354e+38
975.0 3.3018702251790152e+37
985.0 1.873095842896568e+38
995.0 1.796346036191641e+38
1005.0 2.3107874489297523e+38
1015.0 2.1600808165243684e+38
1025.0 8.091890551485861e+37
1035.0 1.5820856814337931e+38
1045.0 2.659500032721504e+38
1055.0 2.504782382559107e+38
1065.0 2.091076878692678e+38
1075.0 2.3784279509806478e+38
1085.0 1.9506529102144268e+38
1095.0 2.4068554036297647e+38
1105.0 2.2116174096163822e+38
1115.0 2.1542693374042427e+38
1125.0 1.8917336974489396e+38
1135.0 2.258603516637463e+38
1145.0 2.0557485849979095e+38
1155.0 2.1198249528064642e+38
1165.0 2.144815798714359e+38
1175.0 1.5179239032493792e+38
1185.0 2.084154929938277e+38
1195.0 1.738000911981001e+38
1205.0 1.2588674374713642e+38
1215.0 7.02311856044502e+37
1225.0 1.545076545787124e+38
1235.0 1.9375815928812077e+38
1245.0 1.990810854579422e+38
1255.0 1.9028738591053418e+38
1265.0 1.7905646242864892e+38
1275.0 1.9520008390127535e+38
1285.0 1.934149322672564e+38
1295.0 1.6048705217238778e+38
1305.0 1.6427822434771856e+38
1315.0 1.8555386289388376e+38
1325.0 1.743853510714529e+38
1335.0 1.6130209200459532e+38
1345.0 1.7271497735847152e+38
1355.0 1.6921544485102448e+38
1365.0 1.5630036780524558e+38
1375.0 1.5514579172679737e+38
1385.0 1.5528160096063597e+38
1395.0 1.3032568011334612e+38
1405.0 1.3647716737396262e+38
1415.0 1.4242623697427163e+38
1425.0 1.4074403574960645e+38
1435.0 1.4186981421271204e+38
1442.0 1.4453732073172312e+38
1447.0 1.4211175409274657e+38
1455.0 1.3885131592122957e+38
1465.0 1.2976273782127168e+38
1475.0 1.2934808399779153e+38
1485.0 1.2724478727086559e+38
1495.0 1.2587804809928948e+38
1505.0 1.1738970196158712e+38
1512.0 1.0523495022992917e+38
1517.0 1.0913146869694362e+38
1525.0 1.109557976837523e+38
1535.0 9.798509093355247e+37
1545.0 9.95520024232475e+37
1555.0 9.513931057729706e+37
1565.0 9.930245832647795e+37
1575.0 1.0381258371191419e+38
1585.0 1.0364300587712737e+38
1595.0 1.0399441111514542e+38
1605.0 1.0278742822366107e+38
1615.0 1.0158275803086177e+38
1625.0 9.862340668282035e+37
1635.0 1.0257700155908391e+38
1645.0 1.0153832619141404e+38
1655.0 9.814541144356933e+37
1665.0 1.0169275192248898e+38
1672.0 9.728816230561218e+37
1677.0 1.014074822114713e+38
1685.0 1.0095317914851818e+38
1695.0 9.617451392070047e+37
1705.0 9.255289334268219e+37
1715.0 8.802783079721228e+37
1725.0 8.694007289707007e+37
1735.0 8.992076645005094e+37
1745.0 8.705625887413511e+37
1755.0 8.901229529186893e+37
1765.0 8.470323552770243e+37
1775.0 8.301756674407399e+37
1785.0 8.367967793099433e+37
1795.0 8.57393131314144e+37
1805.0 8.559137436055862e+37
1815.0 7.812499453997125e+37
1825.0 8.054340766924164e+37
1835.0 7.7737398003594995e+37
1845.0 7.160939424872549e+37
1855.0 7.076524262079751e+37
1865.0 7.18455708792598e+37
1875.0 7.554748306682038e+37
1885.0 6.823544057516094e+37
1895.0 6.379549330382666e+37
1905.0 6.866730454418991e+37
1915.0 6.48529894454891e+37
1925.0 6.25417457942827e+37
1935.0 6.529350763778193e+37
1945.0 6.659321770624656e+37
1955.0 6.111530732501155e+37
1967.0 6.535367288359063e+37
1976.0 6.754761198668837e+37
1984.0 6.306958887304728e+37
1995.0 6.162117851322364e+37
2005.0 6.307394571638075e+37
2015.0 6.206260491470484e+37
2025.0 6.406487749139605e+37
2035.0 5.928980199884391e+37
2045.0 5.995839515280783e+37
2055.0 5.823311205456384e+37
2065.0 5.86624233825085e+37
2074.0 6.1125158742612825e+37
2078.0 5.643259222524236e+37
2085.0 5.839289402991752e+37
2095.0 5.537579828915547e+37
2105.0 5.679106329186449e+37
2115.0 5.65704977489122e+37
2125.0 5.720974341966395e+37
2135.0 5.571344325911859e+37
2145.0 5.356362982536537e+37
2155.0 5.528788797640367e+37
2165.0 5.4538099509655875e+37
2175.0 5.378980873168714e+37
2185.0 5.249887536314238e+37
2195.0 5.318510243092896e+37
2205.0 5.226007155115459e+37
2215.0 5.124836329442664e+37
2225.0 4.977600071465787e+37
2235.0 5.004146321495505e+37
2245.0 4.972101663650665e+37
2255.0 4.83069925007797e+37
2265.0 4.868890415995648e+37
2275.0 4.832368002657013e+37
2285.0 4.836598089653009e+37
2295.0 4.627218418738353e+37
2305.0 4.6598292163052645e+37
2315.0 4.524806378555482e+37
2325.0 3.9111097238893106e+37
2335.0 4.329123745028283e+37
2345.0 4.286472087023849e+37
2355.0 4.322748810894321e+37
2365.0 4.2174505582755912e+37
2375.0 4.1892858997499784e+37
2385.0 4.1027967233479377e+37
2395.0 4.133138894199172e+37
2405.0 4.0273558055730024e+37
2415.0 4.0033171771043752e+37
2425.0 4.022443938725968e+37
2435.0 3.8966374486530085e+37
2445.0 3.9277152957558935e+37
2455.0 3.908768952270247e+37
2465.0 3.83283390846058e+37
2475.0 3.7761566303274124e+37
2485.0 3.7792880999413424e+37
2495.0 3.582036443246604e+37
