WAVE FLUX
92.1977 0.0
92.5055 0.0
92.8142 0.0
93.124 0.0
93.4349 0.0
93.7467 0.0
94.0596 0.0
94.3736 0.0
94.6886 0.0
95.0046 0.0
95.3217 0.0
95.6399 0.0
95.9591 0.0
96.2794 0.0
96.6008 0.0
96.9232 0.0
97.2467 0.0
97.5713 0.0
97.897 0.0
98.2237 0.0
98.5516 0.0
98.8805 0.0
99.2106 0.0
99.5417 0.0
99.874 1.6171008653208826e+29
100.207 1.8022520415262217e+29
100.542 2.19883957324481e+29
100.877 2.6820545387311674e+29
101.214 3.271115369631569e+29
101.552 3.987976101847016e+29
101.891 4.852186513762148e+29
102.231 5.01262306307925e+29
102.572 4.770281259116447e+29
102.915 4.539775089484423e+29
103.258 4.319027017946256e+29
103.603 4.10991065297008e+29
103.948 3.922612662982872e+29
104.295 3.8729095931637035e+29
104.644 3.864051863932116e+29
104.993 3.8532303283501216e+29
105.343 3.844459993495231e+29
105.695 3.833665903873601e+29
106.048 3.903010249426205e+29
106.402 4.269247455969066e+29
106.757 4.700647616587738e+29
107.113 5.1787068122160034e+29
107.471 5.702894951461576e+29
107.829 6.284656733808823e+29
108.189 7.186326706701126e+29
108.55 8.508439496046334e+29
108.913 1.0073143388530041e+30
109.276 1.1928681135863937e+30
109.641 1.4124204829288472e+30
110.007 1.6378369839638766e+30
110.374 1.6860729651698189e+30
110.742 1.7052082551616703e+30
111.112 1.724376886295711e+30
111.483 1.7437836289846414e+30
111.855 1.7634255934301633e+30
112.228 1.7832999155219504e+30
112.603 1.803387741075232e+30
112.979 1.823889990900405e+30
113.356 1.8444273052780138e+30
113.734 1.8651855177456398e+30
114.114 1.9298793654816398e+30
114.495 2.0903919758613684e+30
114.877 2.268306891644475e+30
115.26 2.459761419641271e+30
115.645 2.670102178485321e+30
116.031 2.8973250061236775e+30
116.418 3.1430803132403014e+30
116.807 3.410784644970402e+30
117.197 3.70023731102572e+30
117.588 4.014826610562169e+30
117.981 4.379458053963721e+30
118.374 4.956954091817774e+30
118.769 5.653912730682798e+30
119.166 6.449507562852711e+30
119.564 7.358763278031246e+30
119.963 8.394688137596973e+30
120.363 9.575405020061242e+30
120.765 1.0923974970595055e+31
121.168 1.252113913447056e+31
121.572 1.4395829281966387e+31
121.978 1.656948064733891e+31
122.385 1.907040144233303e+31
122.794 2.1946982151230864e+31
123.204 2.5252428589786564e+31
123.615 2.9068292427059743e+31
124.027 3.3457898200142696e+31
124.441 3.8517527534972442e+31
124.857 4.4988666000056635e+31
125.274 1.0001874526210574e+32
125.692 3.2136103015228372e+32
126.111 1.0322807771577832e+33
126.532 3.316476334368008e+33
126.954 1.0016724699732779e+34
127.378 1.2275825600683054e+34
127.803 1.2502534841930707e+34
128.23 1.238637505046738e+34
128.658 1.1980377502936868e+34
129.087 1.1588498649208164e+34
129.518 1.1208881029499594e+34
129.951 1.0843054393834496e+34
130.384 1.0487801516776634e+34
130.82 1.0137914704356567e+34
131.256 8.779119475029556e+33
131.694 7.021223065375714e+33
132.134 6.607287881163558e+33
132.575 8.573236494763229e+33
133.017 1.1257291214178623e+34
133.461 1.4781037652546146e+34
133.907 1.9300903211924907e+34
134.354 2.200285159291975e+34
134.802 2.3993516481685693e+34
135.252 2.615903002123061e+34
135.704 2.8528855849643667e+34
136.157 3.1116680539975153e+34
136.611 3.393582411933932e+34
137.067 3.563569749461828e+34
137.524 3.279943417750657e+34
137.983 2.9873787496281025e+34
138.444 2.71972461547201e+34
138.906 2.47523352433305e+34
139.37 2.2536642161852167e+34
139.835 2.0532940085489046e+34
140.302 1.9223399612477097e+34
140.77 1.8299575916694963e+34
141.24 1.7411700392661978e+34
141.711 1.6574555846621392e+34
142.184 1.577260856358373e+34
142.659 1.5005542172114298e+34
143.135 1.478946697757107e+34
143.613 1.570439091804855e+34
144.092 1.6742827277892935e+34
144.573 1.7832894025472738e+34
145.056 1.8988672916120588e+34
145.54 2.0238784472705396e+34
146.026 2.1553030806513186e+34
146.513 2.295986611431671e+34
147.002 2.4458175089607686e+34
147.493 2.593179851848301e+34
147.985 2.7481562186436714e+34
148.479 2.912078478770531e+34
148.974 3.0862972854590144e+34
149.472 3.2706630812445694e+34
149.971 3.466525994305385e+34
150.471 3.6737677375741846e+34
150.973 3.8683320306800673e+34
151.477 3.877892944211286e+34
151.983 3.8496116983058727e+34
152.49 3.820100408956641e+34
152.999 3.7921231942373925e+34
153.51 3.764282469079899e+34
154.022 3.735223399557414e+34
154.536 3.707683152663201e+34
155.052 3.761088004071241e+34
155.57 4.166285359926403e+34
156.089 4.661282188434674e+34
156.61 5.213953931800311e+34
157.133 5.833166444959462e+34
157.657 6.525010445435627e+34
158.183 7.298102779476927e+34
158.711 8.163649155017896e+34
159.241 8.744613570320045e+34
159.773 8.890949451730844e+34
160.306 9.040231992544914e+34
160.841 9.191051597992567e+34
161.378 9.346019313717778e+34
161.916 9.415958201634478e+34
162.457 8.479999055077337e+34
162.999 7.389951994440827e+34
163.543 6.439504977519799e+34
164.089 5.611773582012535e+34
164.637 4.890088012057084e+34
165.186 4.261874246175306e+34
165.738 3.717200355716898e+34
166.291 3.805728951974618e+34
166.846 4.514770974095676e+34
167.403 5.356058691729143e+34
167.962 6.35479846485337e+34
168.522 7.538416680545961e+34
169.085 8.942629682596835e+34
169.649 1.0610356571674052e+35
170.215 1.2276868508035086e+35
170.783 1.3628757089788665e+35
171.353 1.514501921271782e+35
171.925 1.682396706918464e+35
172.499 1.867623517733491e+35
173.075 2.0430087778593007e+35
173.653 2.110808507496376e+35
174.232 2.1696137045460888e+35
174.814 2.2304207753325505e+35
175.397 2.2920220327750584e+35
175.983 2.3555885328504095e+35
176.57 2.421124892682136e+35
177.159 2.4010879275078773e+35
177.751 2.194762032473223e+35
178.344 1.99932100233338e+35
178.939 1.8217706830722714e+35
179.537 1.6595641403065616e+35
180.136 1.5833095558306589e+35
180.737 1.7049461957736047e+35
181.34 1.8491785779474952e+35
181.946 2.0005925184974186e+35
182.553 2.1195796114386865e+35
183.162 2.2354346972248867e+35
183.774 2.358572722612095e+35
184.387 2.4866386465059702e+35
185.002 2.6230110248673386e+35
185.62 2.767587975718951e+35
186.24 2.8701235198558244e+35
186.861 2.9026358796041237e+35
187.485 2.9337531708901965e+35
188.111 2.9646324956543656e+35
188.739 2.9975256346917826e+35
189.368 3.0290631443912138e+35
190.001 3.0625628576610527e+35
190.635 3.0958238597842235e+35
191.271 3.157699502253784e+35
191.909 3.2600760789855055e+35
192.55 3.36503061456344e+35
193.193 3.474749046303162e+35
193.838 3.5935629634410956e+35
194.485 3.866608048253923e+35
195.134 4.229219093009376e+35
195.785 4.6262591293611504e+35
196.438 5.060617027003364e+35
197.094 5.535113073287299e+35
197.752 6.050430730437943e+35
198.412 6.186574378710497e+35
199.074 6.069991160468101e+35
199.739 5.955154544422713e+35
200.405 5.842110603218651e+35
201.074 5.7318423792454534e+35
201.745 5.6254077154057164e+35
202.419 5.7703445998477746e+35
203.094 6.086825357138009e+35
203.772 6.4198745151392175e+35
204.453 6.772428730595476e+35
205.135 7.084302698626866e+35
205.82 7.230974908916594e+35
206.507 7.36940392900494e+35
207.196 7.51094235943437e+35
207.887 7.655555198676913e+35
208.581 7.802152161620106e+35
209.278 7.95172197297191e+35
209.976 8.136670440549678e+35
210.677 8.546073486067083e+35
211.38 9.021999101065485e+35
212.086 9.524675249714579e+35
212.794 1.0059849670403992e+36
213.504 1.0613258471972103e+36
214.216 1.1202549615409878e+36
214.931 1.18272950199012e+36
215.649 1.2496963843774548e+36
216.369 1.2651680639945914e+36
217.091 1.2325912186589511e+36
217.815 1.2011943194774316e+36
218.542 1.1699893920308729e+36
219.272 1.1399443253738358e+36
220.004 1.1303597411283216e+36
220.738 1.2430133118806812e+36
221.475 1.3903804995080168e+36
222.214 1.5558702193626996e+36
222.956 1.7326224213946787e+36
223.7 1.8588190509263124e+36
224.447 1.980367801968096e+36
225.196 2.1095789041503333e+36
225.947 2.2463727463362705e+36
226.702 2.391586063494507e+36
227.458 2.3014755022484515e+36
228.188 2.080058020587577e+36
228.889 1.8871959785088456e+36
229.593 1.7130628924081825e+36
230.298 1.73732785038941e+36
231.006 2.0390569743113252e+36
231.717 2.39756795097584e+36
232.429 2.8187461365455616e+36
233.143 3.3138392087095534e+36
233.86 3.905751637266432e+36
234.579 4.653343465992875e+36
235.3 5.577732315327159e+36
236.024 6.684444254456279e+36
236.774 8.061579837788392e+36
237.552 9.780244682284378e+36
238.332 1.1868967958497876e+37
239.114 1.4405784915790139e+37
239.9 1.7155943630909696e+37
240.688 1.6614494976486574e+37
241.478 1.5240967515633014e+37
242.271 1.3972643941724505e+37
243.067 1.2817289529337166e+37
243.865 1.1756468738567528e+37
244.666 1.07805177921329e+37
245.47 9.888714226749172e+36
246.276 9.95983612741248e+36
247.085 1.1826720440431551e+37
247.896 1.4101085922995939e+37
248.71 1.682151825792434e+37
249.527 2.0051641029140387e+37
250.352 2.3947046385289244e+37
251.187 2.862739948594803e+37
252.024 3.314165298818522e+37
252.863 3.225903870990569e+37
253.706 3.060330426026431e+37
254.551 2.903339884074266e+37
255.399 2.754840006468056e+37
256.25 2.6130942454494763e+37
257.104 2.5226447853880586e+37
257.961 2.600711302504613e+37
258.82 2.697933478787696e+37
259.683 2.7985343330968983e+37
260.548 2.8617889462273308e+37
261.416 2.9010326213539484e+37
262.287 2.940764744903325e+37
263.161 2.9810263484798685e+37
264.038 3.033056942518688e+37
264.918 3.1440294171399596e+37
265.801 3.2678129600968715e+37
266.686 3.396325650875012e+37
267.575 3.5302850068321903e+37
268.466 3.6696582598442965e+37
269.361 3.739460712749717e+37
270.258 3.702689745976527e+37
271.159 3.666108012674314e+37
272.062 3.6289613543102147e+37
272.969 3.592785873582529e+37
273.878 3.540540401781728e+37
274.791 3.3131558975571794e+37
275.707 3.05643287333708e+37
276.625 2.8198151622544723e+37
277.547 2.602324298824752e+37
278.472 2.4007378288303375e+37
279.4 2.3958052616395177e+37
280.331 2.64617888314568e+37
281.265 2.924311126692435e+37
282.202 3.2321751362272504e+37
283.142 3.5724661592726275e+37
284.086 3.744494133261902e+37
285.032 3.1226015392847265e+37
285.982 2.5396904647281937e+37
286.935 2.064977122263181e+37
287.891 1.6789601165562596e+37
288.85 1.3653312589867336e+37
289.813 1.1255761638288736e+37
290.778 1.1276874106278592e+37
291.747 1.2091130493685745e+37
292.719 1.2957910190282975e+37
293.694 1.3891128055182922e+37
294.673 1.4890046290831896e+37
295.655 1.594684432241626e+37
296.64 1.6373639486291605e+37
297.628 1.640500743845799e+37
298.62 1.643596181676544e+37
299.615 1.6473651491583856e+37
300.613 1.6503882280458103e+37
301.615 1.6385854403811935e+37
302.62 1.6177243470845643e+37
303.628 1.596116315076276e+37
304.64 1.5754775936553383e+37
305.655 1.5549606134811164e+37
306.674 1.5352518334890746e+37
307.695 1.517044123031514e+37
308.721 1.557403915356769e+37
309.749 1.6290243197427483e+37
310.781 1.7035657185992762e+37
311.817 1.7809962471327414e+37
