WAVE FLUX
1000.04 1.6252113663386702e+39
1000.53 1.5890023329499728e+39
1001.02 1.5004419014218872e+39
1001.51 1.6268735481300853e+39
1002.01 1.4292871547327223e+39
1002.5 1.5784616484352432e+39
1002.99 1.5797870277727285e+39
1003.48 1.6163783229367207e+39
1003.97 1.6140145927306747e+39
1004.46 1.6171185601973577e+39
1004.96 1.6153526218406637e+39
1005.45 1.513741353656165e+39
1005.94 7.724777434689368e+38
1006.43 1.5915498306482628e+39
1006.93 1.4984614608901712e+39
1007.42 1.5986366786909026e+39
1007.92 1.39837946821864e+39
1008.41 1.6025779547796516e+39
1008.91 1.5275110432786862e+39
1009.4 1.6093793121769843e+39
1009.9 1.0070326179525681e+39
1010.39 6.867007530024076e+38
1010.89 1.5879710324033124e+39
1011.38 1.4449622199347676e+39
1011.88 1.591151283023025e+39
1012.37 1.391314528344119e+39
1012.87 1.2236866734676335e+39
1013.37 1.5834162763586678e+39
1013.86 1.5827373354725684e+39
1014.36 1.5965173802906142e+39
1014.86 1.4970572841795676e+39
1015.36 1.5548308568409698e+39
1015.85 1.512748579944117e+39
1016.35 1.5238471793905644e+39
1016.85 1.552801855926023e+39
1017.35 1.4032680325142445e+39
1017.85 1.3357500111694071e+39
1018.35 1.2122151449506637e+39
1018.85 1.5185678084135593e+39
1019.35 1.5216635485144944e+39
1019.85 1.330157445411164e+39
1020.35 1.4680384371347105e+39
1020.85 1.5255686947021947e+39
1021.35 1.4605151768832787e+39
1021.85 1.498132911680132e+39
1022.35 1.4935321650408453e+39
1022.85 1.330297515257232e+39
1023.35 1.475546649580757e+39
1023.85 1.4033857855599462e+39
1024.35 1.4295559817843234e+39
1024.86 1.3851484051942846e+39
1025.36 5.448165963886263e+38
1025.86 2.5029623438790846e+38
1026.37 1.0909613035420382e+39
1026.87 1.0334114338417896e+39
1027.37 1.0501398595661421e+39
1027.88 1.0457841736026739e+39
1028.38 1.040892489174304e+39
1028.89 1.05286023762743e+39
1029.39 1.0549805746986987e+39
1029.9 9.659379750352177e+38
1030.4 1.0363654067631216e+39
1030.91 8.110126215289409e+38
1031.41 9.794701609492582e+38
1031.92 1.2482910098587102e+39
1032.42 1.2420222297853864e+39
1032.93 1.2732800355738224e+39
1033.44 1.1853277554163034e+39
1033.94 9.719230317352058e+38
1034.45 1.1547456264474103e+39
1034.96 1.0652480356516325e+39
1035.46 4.961169393452163e+38
1035.97 1.1098349570360964e+39
1036.48 1.1021804609448129e+39
1036.99 6.141394268756026e+38
1037.5 1.3431088624024441e+39
1038.01 1.3125788860752093e+39
1038.51 1.7016432501340435e+39
1039.02 1.58180390360981e+39
1039.53 1.3755827923624595e+39
1040.04 1.584093419318145e+39
1040.55 1.5814111957439518e+39
1041.06 1.5891276796321012e+39
1041.57 1.4634326477632892e+39
1042.08 1.5587865529536032e+39
1042.59 1.547998465351698e+39
1043.11 1.5473388161630517e+39
1043.62 1.5307674637625612e+39
1044.13 1.5459056674540546e+39
1044.64 1.5437135634879018e+39
1045.15 1.5333115770272645e+39
1045.67 1.5336106839785703e+39
1046.18 1.524048359291552e+39
1046.69 1.5231137341048284e+39
1047.2 1.5245296840328006e+39
1047.72 1.5239490542682645e+39
1048.23 1.5291635140220574e+39
1048.75 1.5320340486555816e+39
1049.26 1.524410121332965e+39
1049.78 1.5219354752973865e+39
1050.29 1.524402226491541e+39
1050.81 1.5129825447747523e+39
1051.32 1.477873220812136e+39
1051.83 1.5191491195750484e+39
1052.35 1.5112093773095157e+39
1052.87 1.450603885237924e+39
1053.38 1.5067873125686264e+39
1053.9 1.5132339560494552e+39
1054.42 1.5125514784691513e+39
1054.93 1.5112042798606983e+39
1055.45 1.3337584632080122e+39
1055.97 1.4600951712123334e+39
1056.49 1.5023637783754457e+39
1057.01 1.497610951110705e+39
1057.52 1.470286053171086e+39
1058.04 1.4926076652123858e+39
1058.56 1.4345954887126187e+39
1059.08 1.4562744074289612e+39
1059.6 1.4828831730335733e+39
1060.12 1.372652546706699e+39
1060.64 1.4181241946490198e+39
1061.16 1.2693105109459457e+39
1061.68 1.185417814534408e+39
1062.2 1.3997000758329347e+39
1062.72 4.318754190646078e+38
1063.24 1.3600095236135935e+39
1063.76 1.4655659842844596e+39
1064.28 1.450637055080507e+39
1064.81 1.460942578169636e+39
1065.33 1.459003935050543e+39
1065.85 1.3027159889697262e+39
1066.37 1.45158672346464e+39
1066.9 1.4599810462479403e+39
1067.42 1.4403909635621385e+39
1067.94 1.386894807422824e+39
1068.47 1.4496315770690155e+39
1068.99 1.1896814810479738e+39
1069.52 1.4010213225974223e+39
1070.04 1.396007438587255e+39
1070.56 1.2515571440837482e+39
1071.09 1.43874761183997e+39
1071.61 1.4485967075870943e+39
1072.14 1.3972732714088153e+39
1072.67 1.3915062828548033e+39
1073.19 1.4036794431402472e+39
1073.72 1.379690536682545e+39
1074.24 1.3846639349955273e+39
1074.77 1.4209802840408134e+39
1075.3 1.3741738701497014e+39
1075.82 1.4386470909355548e+39
1076.35 1.434193770361329e+39
1076.88 1.4380743967270903e+39
1077.41 1.4385164724288812e+39
1077.94 1.3689206887984017e+39
1078.47 1.4293273290096367e+39
1078.99 1.398311933527897e+39
1079.52 1.3792957582373903e+39
1080.05 1.4131579300763166e+39
1080.58 1.4109251081555398e+39
1081.11 1.3837167142302573e+39
1081.64 1.3813393211710877e+39
1082.17 1.4017272786930444e+39
1082.7 1.379610968412433e+39
1083.23 1.2330756304202581e+39
1083.77 1.3384549380334839e+39
1084.3 1.3506311311346785e+39
1084.83 1.1921193025008046e+39
1085.36 1.3380201301360467e+39
1085.89 1.3315747081681548e+39
1086.43 1.363795922912088e+39
1086.96 1.3755684408731452e+39
1087.49 1.3877300163696848e+39
1088.02 1.307187011249332e+39
1088.56 1.3324208586718595e+39
1089.09 1.2219799780830739e+39
1089.63 1.1444259930122675e+39
1090.16 1.3600043772302985e+39
1090.69 1.3562597155781582e+39
1091.23 1.349231190038791e+39
1091.77 1.3863083653907157e+39
1092.3 1.3411652380529576e+39
1092.84 1.3747245376104584e+39
1093.37 1.3252507382257151e+39
1093.91 1.408871472874952e+39
1094.44 1.4083275392771085e+39
1094.98 1.4102850988685435e+39
1095.52 1.2476998546468573e+39
1096.06 1.3753818654958426e+39
1096.59 1.1488820434892175e+39
1097.13 1.397907824684304e+39
1097.67 1.1742257287212001e+39
